ID	Label	Text
23		It is also worth mentioning that some harmful effects on our health are lethal . It has been proved that overusing of the electronic devices including mobile phones could lead to higher possibility of suffering hearing loss and even cancers , although the further investigation are needed .
211		In addition , schools are responsible for developing their students into well-rounded people . It is more important for a person to success in life than to success only academically . Success in life should be the ultimate goal of a student , which requires more than academic knowledge , but also practical life skills such as cooking , good communication skills and teamwork spirit . Thus , school education should not only focus on the academic development of a student as it is much more crucial to teach them how to be independent and live a good life .
234		Finally , I think that requirement to take standardized tests is the right choice , since in this case teachers can compare the level of knowledge of different students . In any class there will be students who will show low academic performance , so teachers could work with them more intensively . I support the points of those who say that standardized tests are required over those who don Ûª t because if the teacher would know the level of each student he would fairly share his time to all of them .
70		Specifically , price control institution has been used in plenty of social areas , for example , in the farming products and in the real estate area ; however , whether it can work out for alleviating traffic and pollution pressure ought to be evaluated . On one hand , governments have a macro-economic perspective to control price in various areas according to social demands . Consequently , it seems not easy to increase petrol price instantly . On the other hand , pollutions are not just caused by the burning of oil , chemical pollutants , extra lights , also constitute considerable amount of pollution . In addition , the improvements of work efficiency also attribute to the speed-up of working pace , resulting in traffic jams during rush-hours .
105		However , the current cost of medicines is , in fact , reasonable and based on the medicines ' effectiveness . Apparently , the process of researching , testing and producing drugs in masses costs a substantial amount of money . Moreover , these products prove to ensure human health completely . Suppose companies were forced to reduce the cost of drugs , they would make no profit , even running up debt because of production expenditure . Therefore , the measure cannot be adopted , otherwise those companies will go into liquidation . In short , this is not a long-term solution .
148		Firstly , most of the countries have the same educational system based on technology . Teachers give topics to the students who should research on the internet to find data , and then students should type their research by using computer and even give a presentation by using PowerPoint . For example , students who are studying in Iran use the same software , Microsoft , to type their homework or have presentation compared to Canadian students .
352		Nowadays , computers enable people to prepare presentations , draw complex graphs and pictures , document thesis in a simple though efficient way . When children are allowed to play around with computer from a very early age , they get acquainted with the previously mentioned skills and become expert before facing professional world . For instance , students who used to prepare Microsoft PowerPoint presentation for their school projects , get an edge over others at an early stage of their career . From this , it ' s clear that computer has a positive effect on the children .
386		To begin with , the classmates themselves creat a competitive atmoshphere which incent the children . In high school , for instance , an individual cannot resist studying painstakingly through day and night when the others who are astoundingly ambitious and set sights on prestigious universities around the globe are doing the same . From a psychological perspective , the feeling of being subordinate to their peers exert enormous pressure on the children , which subsequently transforms into some sort of stimulants and boosts the children ' s academic performances .
267		Finally , some people make the television a priority . I remember a friend told me one day that because she was watching a telenovela I could not go to her house a certain time during the night . Honestly , I was in shock ! How she could say that to me ? .
379		On one hand , i agree that money is very essential in order to meet human ' basic needs . More specifically , people tend to choose high salary jobs so as to not only help themselves but also support partially or wholly their family ' s living needs such as food , clothes , accommodation , education , medication . It is obvious that people who are woking in art or painting industries , for example , will find it quite difficult to live comfortably and enjoyably . This is because they are doing what they love , their income however seems to be quite low compared to many other career paths .
237		There are a lot of people eating foods or snacks when they are watching television . Most of the foods they eat are fat foods like chips or pizzas . It is not rocket science to know that these foods are not good for people Ûª s health . Many companies know about this behavior and use advertisements on television to make people buy more of these foods . In turn , people will consume these rubbish foods more and we have to deal with a lot of fat diseases .
210		The first reason why education and preventative measures should receive a greater budget is the potential improvements in health system . I believe that decreasing the number of patients in the health system can lead hospitals and healthcare centers to be managed effectively which will result in better treatments for current patients . Therefore , society should be educated and became aware of health issues so that the potential precautions on the way of illnesses can be taken instead of trying to provide treatment for the increasing number of patients .
11		Besides , when we practice outdoors and indoors sports , many aspects are getting clearer . For example , when a person goes jogging everyday , eventually he can understand his own body through direct observation . Alike , the school basketball team gains more knowledge on how to succeed in some particular kind of throwing the ball into hoot practicing rather than learning theoretically . Furthermore , almost all natural science discoveries were made by direct observation , which is a part of physical education .
5		Also , employers are mostly looking for people who have international and language skills . Becoming successful in this study will give the student an edge in job market . Therefore , one who has studied and lived overseas will become more eligible for the job than his / her peers .
290		Second , I think that a large company can give better salaries than a smaller one . The fact that a company is a large one , this means that it ' s having a considerable success . In other words , this means that the company can give more salaries to its employees . For instance , common sense would tell us that a famous and international known company won ' t give the same salary as a small local company .
295		Firstly , The distinguishing fact of the learning with a teacher is that you can ask about problems related your studies . In other words , when we encounter difficulty in our study which we can not make out , that asking the difficulty from our teacher is propitious way for us to solve it instantly . In addition , professors and teachers have much experience and knowledge , and are so dextrous with letting students understand their study . They know something which are not incorporated in such materials as books and webpages . Hence I , in my class , often communicate with my teacher to find a coordinated answer to a my faced problem , and my classmates are so accustomed to communicating with the teacher .
186		Second , farmland , housing and industry can satisfy the desire of human that living a better life . It is clearly understood that farming , housing and industry provide us the food we eat , place we live , clothes we wear , which are essential to live . Especially in some poor areas , survival is the most significant thing . In addition , highly developed agriculture and industry can improve our living conditions which allow us have a good quality life .
267		Another way television has destroyed communication is when some people cannot even seat at the table and have dinner with the family . This is the time , when if they have children , they can share everything about school , a project and even concerns . Also , when there is a dinner with friends , some people do not have a fluid conversation because the television is again in between them . When family or friends gather together to have a good time eating and talking , this is not the reality in some cases .
339		Competitive children are more likely to be confident enough to handle the situations independently . This factor initially arises from the school , where teacher encourages student to feel more competitive through the grading system , and this is the place where children are trying to get on the top by scoring the highest marks . This factor will lead them to be successful in their lives ahead , but will also restrict them in many ways . For example , MNCs are mainly focusing on a team work , and a person with the competitive mind would be having a difficulty in managing the situation with the team .
337		"However , other people may perceive this issue from different viewpoint . With rapid development of the internet , people are able to enjoy quick electronic communication via internet . For instance , as lots of chatting apps available online such as "" Weichat "" , people tend to send instant messages free of charge by using their phones rather than face to face communication . Therefore , mobile phones have shortened the distance of communication . "
36		The first factor considered is the risk of accidents with guns . The accidents cannot be completely avoided although only those who have gun licenses can purchase guns . For example , we hear some news from time to time that someone was hurt by accident during the hunting . So the fewer guns possessed , the fewer accidents would happened , our surroundings would be safer with lower accident rates .
62		Right to education is a basic human right of both , males and females . The whole world aims for women empowerment , and to achieve this , females should be given equal opportunities as males . When universities will accept them in equal number , both genders will be able to nurture their talent and a healthy competitive environment will develop .
83		Another reason to fortify my opinion is that even civil usages of atomic power pose a dire threat of radio activity . For example recently there has been an incident in which an atomic power house leaked tons of radio active material into air when an earthquake hit the surrounding area . This unfortunate event proves that no matter how much careful we are such accidents are inevitable .
265		One of the other factors for success in a future job is effective commuincation . By relating well to people , we are likely to have a lot of friends and therefore we will have a wide network of communication . Commuincation can bring many benefits . For example , if you need help with getting a job , by commuincating with people offering jobs whom you treat well and therefore they respect you as well , you can achieve your goal . Or , if you are a salesman in a store or any other place , by relating well to your customers , you will increase the chance of their coming back again and becoming your regular customers . So , relating well to people is also another important factor .
351		To begin with , I agree that in order for people to cover their daily and general needs they need money as well . However , aspects such as : friendly colleagues , environment and work-place condition , sometimes , have even more impact on person ' s happiness and quality of life . People , for instance , who don ' t like their co-workers and working condition are considered less satisfied with their jobs , despite of a high salary . In this sense , it is also one very salient proof of the accuracy of my position .
179		Furthermore , stress takes a toll on our health . It is known that the modern life is frequently full of hassles , frustrations , and demands . This is one of the reasons why people were overwhelmed by constant stress . Thus , some people have physical problems , such as insomnia and headaches . Melancholia , the most fatal problem , even leads some people to commit suicide . Consequently , it is necessary that we should reduce and cope with our stress in the goal of balancing our mind and body . To avoid being a pessimist , we may try to conquer our distress by sharing our worry with friends or families , doing exercise regularly , and trying to see our troubles in a different way .
86		To begin with , it is undeniable that education is better in big cities in comparison with countrysides . For instance , in my country the best schools , universities and institutes are located in cities , and todays education is one of the most important parts of our children ' s life . Therefore , it is a good idea for children to past their first earlier life in the cities .
80		First , critics of zoology argue that keeping animals in captivity is wrong because animals should be considered non-human persons and they should have the right of having freedom . This is so unfair for them to be taken out of their natural environment and to be kept in small enclosures . That is because , many zoos , especially the ones in developing countries , do not provide care and attention which their animals require . The animals are often undernourished and do not have sufficient quality and quantity of medical treatment . In addition , sometimes animals from hot countries have to survive in the cold winter of somewhere in Europe .
221		Last but not least , because of all weird , acute , and beautiful animals in the zoo , it can be a great tourist attraction . There are a lot of tourists who seek to see those animals closely . If the zoo has a large number of both national and foreign tourists , it will receive a great deal of money . That also make money flow , and then economics become better . It benefits to a certain country .
95		First and foremost , today entertainment is easier for people to enjoy than ever before . The fact is that such news media as televisions , radios , or newspapers are bringing many news on entertainment sector from all over the world to everybody . People can sit in front of their televisions and watch whatever they want , from musical concerts to live football match . This is a convenient way of relaxation after hard work . Obviously , the popularity of news media is beneficial to human beings .
17		Second , I think watching television programs makes us lazy . We usually spend our times in front of television for at least three ours a day when we come back home after eight-hour working in the office . Hence , we do not have time to spend for healthy activity such as going to a gym or doing other sports . This makes us a lazy person who prefers to do sedentary activities like watching television shows rather than be active and sociable .
241		Moreover , in the urban areas there are also more citizens what means , that the culture diversity is huge . Meeting and knowing new people ' s tradition is an unforgettable experience , which could influence on one ' s previous habits .
190		Some people spot out that humanities benefit so much from zoos . First of all , zoos are fascinating places of entertainment . For this point , they all think that the very nature and wildness are all brought into zoos and spending time there help us to forget all stress as well as pressure . Another function that all zoos serve relates to education . Many students as well as people find zoos as good places for witnessing and researching the true animal world . Moreover , some zoos are also reservation sites of many animals that are about to become extinct .
64		However , I think traditional games are still indispensible in children ' s learning process , even much more essential than modern games , especially in modern society . One primary merit of traditional games is that they foster children ' s communication skills . Unlike most modern games which focus on the interactions between children and machines , traditional games provide a relaxing and enjoyable atmosphere where children can chat , laugh and cooperate face to face . As a result , communicating with a variety of people will not be an issue for these children any more .
195		Another reason that makes the centre of research for the agriculture more important than the centre of business research is that the first one can create a lot of jobs . Obviously , showing people how to exploit a land and get good agriculture products will push people to think about working in the field of agriculture rather than working in business or other field to make money .
111		Secondly , animals are kept in unnatural conditions . Recent studies point out that animals are neglected and treated poorly , which influences their reactions to drugs . In March 2003 , a lab technician shot a video inside a lab , which revealed primates in cages without pain medication , for instance one baboon with a metal cylinder screwed into its head . Consequently , I think that sacrificing animals is an expensive and painful activity .
15		First of all , it is easy to point out many benefits users can get from email and text messaging , which answers to the question of their great popularity . Before email and mobile phone , human beings communicated by meeting directly , sending letters or later , calling from home phones . Such ways usually made people have troubles for the expensiveness , difficulties in far communication or emergency and the loss of information . However , email and cell phones have improved the obstacles above . People can send or receive electronic letters anywhere and anytime they want . Especially , thanks to the function provided by email and text messaging ( SMS ) , it is cheaper and faster to transfer a lot of information , even to many people at the same time . They are so convenient that the majority of population prefer to use them instead of some traditional ways .
83		First and foremost reason is that pursuit of nuclear technology one way or the other leads towards atomic weapons . Last century has witnessed the horrors of such weapons . If each country pursues the fusion and fission process some of them may try to mold it for military usage .
261		Admittedly , the study of art and music is supposed to rely on younger student ' s own interest . The education of art and music would not work if students resist it . Thus , the school should replace some basic science class with some art and music class in order to cultivate student ' s interest of art without adding extra study pressure .
188		Having children in the daily exercise routine from an early age will teach them the important value of having physical activity in their every day routine . Children are bombarded with lectures about nutrition and physical activity ; however , they will be more beneficed if that knowledge can be put in practice . Moreover , they can stick with the routine and make the daily physical activities a good habit on their whole life .
113		Firstly , in the area of health , poorer nations normally have less quantity of doctors and nurses compared to richer nations . High population in poorer countries due to lack of family planning caused the proportion of doctors unbalance to the quantity of resident . On top of that , poorer nations are lack of hospitals to fulfill the demand of the patients . To solve these issues , richer nations can contribute by delegating doctors and nurses to these power nations as well as donate money to build hospitals .
296		Next , technology destroys the language . Ever since people used computers or cellphones to chat with others , they created their own language to communicate . Because people try to type as fast as they are talking , they use a lot of abbreviations and broken language . This has gotten worse with twitter , myspace , and facebook . What are even worse , young people who are still in the early ages are exposed to them and impeded by the newly developed inventions . To clarify , my younger brother does not know how to spell the words correctly and he talks to his friends with terms that I have never heard of . I have tried to correct him for couple times but he just thinks that I am too conservative .
287		Secondly , having friend that speaks another language is help people to professional in that language faster . For instance , English school in outside my home country , there are many people that come from different places and from different languages . The only language that I could talk to make friends is English language . Thus , I could talk with my friend without worrying about speaking wrong . This reason makes me have a progress in foreign language faster .
167		First , computers through internet made our access to information easier . Through computers we can collect appropriate data very quickly , store it in the hard disc as long as we want and use it when needed . Search engines such as google , yandex with many features relevant to the characteristics of the information needed enable search of information in few minutes . Social networks such as facebook , twitter have changed traditional sources of information and decreasing the monopolization of the information by the governments . Hence , with the use of computers we spend less time in search for information , and can get it from different sources .
138		To begin with , studying at home save the pupils enormous time and considerable expense . Students who use distance-learning programs can cut down their commuting time , tuition fees , textbook fees and so forth just by an internet connection . This especially makes a significant difference for the children who live in the far-off countryside and the children whose families are living below the poverty-line .
330		Firstly , most people ' s lives are filled with tasks that they don ' t enjoy doing . In personal live , we have some responsibilities towards to other people , there is nobody who likes all of these responsibilities . For instance , housework is very difficult for me , although my husband helps me some of them , but it is my responsibility . I really don ' t like any of them , however I should do .
144		Secondly , university should only accept good students because it gives better human resources for sophisticated purposes . Some people argue that this may lead to ' social division ' , when someone with high education refuses to do the called ' low jobs ' , but actually it gives no harm to the whole community . Those standard jobs will always be available for everyone , while complex ones should be only handled by the best people , who start their career from the best institutions . I think limiting the number of people who can be admitted by universities is a good choice since it will reward the motivation of students and constantly keep them in the difficult level of learning , which makes them do the best to improve themselves . Ultimately , this improves the overall quality of education and gives the best people to serve in the most necessary needs of the society .
325		The company will benefit from every worker of excellent knowledge . The core and most profitable technology of an IT company is invented by a worker with excellent computer knowledge , not a worker with outstanding communicating skill . The high reputation and popularity of a company is earned by some brilliant workers in public relation department with excellent skill to propagate this company . So the company will earn more money and reputation from these workers with excellent knowledge .
189		A student has to do lots of studies in today ' s competitive world to prove himself . He has to spend his most of time in school to get a good grades . If the student get involved himself in job in rest of the time , then it would cause an extra burden on them . Furthermore , jobs has various responsibilities like attendance , sometimes extra work and so on . This would result in stress , tension and tiredness . They won ' t be able to get proper time for relaxation , sleep . Thus , would affect their mental and physical health .
109		The major opposing argument is to protect the safety of citizens . In other words , the government should disclose the information to the media in a timely manner , especially for disasters and outbreak of new diseases . Taking the SARS in 2003 as an example , the Chinese government limited the amount of information for public access which therefore causes numerous deaths . Even so , another perspective on this is to prevent the citizen from unnecessary fear and unrest .
62		Unfortunately , some male chauvinists think that women are incapable in particular fields , like maths , mechanical engineering , defense etc . This kind of gender biased approach is detrimental for the development of the society . Time and again , women have proved their mettle in every field . Women like Margaret Thatcher , Indira Gandhi , Mari Curie etc . , are symbols of women ' s intelligence and skills .
71		Besides , it is obvious that publicizing brand image or a particular product of mass media could boost sales for companies . In a larger sense , it could simulate household spending and therefore promote the economic development of the whole country . A recent study shows that after launching an advertising campaign , the sales revenue would increase by 40% , which is the very fact to verify its positive influences on economic .
340		Another issue is that in the ever-accelerated updating of science and technology , technology provides opportunities for people to establish the social network . In the past , people might have had pen friends in other countries , but now , thanks to the social networking websites , people can easily to find someone who has similar interests . Also , they can connect with friends who have been out of touch for a long time by using the Internet . In this way , technology is beneficial to humanity develops positive relationships .
ID		TEXT
236		As for students , we can get what we want to know from textbooks , webs or teachers . But we can only turn to our professors when we want to take part in a research and to get ourselves promoted . If a professor doesn ' t get any researching works , he cannot give us the opportunity . In addition , a professor who is concentrate in his or her research is thinking and creating new ideas all the time . He or she may stimulate us students to come up with some creative sugesstions . That is good for both of the professor and students .
253		First of all , by explaining how the subject contributes to daily life , students will have vivid impression on that subject thus become more interested and active in acquiring the knowledge on that subject . Take chemistry for example , merely memorizing the names of the substances and the structural formulas seems to be very boring , while representing where and how those chemical reactions really happen near students will raise their curiosity and lead them to digest those theories learned from the class . While I was in senior high school , my chemical teacher once showed us how the detergent dissolves oil by an experiment and later on taught us how to describe this process with formal structural formulas . This type of learning method is more fun and eventually the results are good . I connected the visual images of that experiment with the formula and I barely forget , even though now I ' m not studying chemistry anymore .
126		We can not deny that being a friend with someone is different from only being acquaintant . First , it ' s not easy to make friend with anyone . I believe friends are people who have great compatibility with each other . After two years in college I have found sometimes there is more differences between people than similarities , for we are growing in the different families and was educated in various ways . Sometimes acquaintances are just acquaintances . We spend time together but we could never be friend . So , it ' s much easier to have some casual acquaintances than have some close friends .
102		Most people nowadays prefer to use the Internet to search for art work because the Internet really brings them convenience . We can browse the art work from all over the world at home . However , people may not get a spiritual experience since pictures online are only limited to a screen size . By contrast , the exhibits in museums or galleries are all life size and visitors can get a more direct felling . For example , only when we see the real mummy , can we experience mystique .
230		Secondly , by taking a part-time job , they certainly have to be responsible for anything they have done . For instance , if a student get a job in a company but he is frequently late for work , the company may reduce his payment or even fire him . To compare with the school life , they might suffer only a small punishment at school . Under the circumstances , he will learn that he has to obey the rule and take responsibility for their work .
280		First of all , when students finished their high schools , they are confused about subjects that they are going to choose to study in universities . This is because they interested in many subjects and they want to try them all . For example , pupil who want to study science are also like to learn music . Therefore , requiring students to study in many subjects is good for them .
3		Secondly , through tourism industry , many cultural values have been preserved and natural environments have been protected . For instance , in Vietnam , many cultural costumes and natural scenes , namely Û÷ Trong Dong Ûª drum performance and Û÷ Ha Long Ûª bay , are being encouraged to preserve and funded by the tourism ministry . Without this support and profit from tourism , many traditional cultures would disappear due to its low income works . Thus , tourism has survived many non-tangible cultural values and beauty scenes .
390		First of all , it is true that people use their money to become an inspiration are definitely not a good mirror for young people . We definitely do not want our children to spend money on luxurious custom or lifestyle just to be similar to someone , especially when these people are not symbols of any talent but showing off . However , the young generation these days is very conscious toward positive lifestyles . They are mostly being educated at very early ages by family or schools as to distinguish what is benefit for them . Therefore , it is not easy to influence young people these days when they are well equipped of life skills .
348		To start with , all people who are able to work should pay tax to the government , as it is the most important source of government ' s revenue , which is mainly used to serve all citizens . For example , a large proportion of the tax is spent on national defence and in maintaining social stability , so that every one can work and live in a peaceful environment . The tax is also used to pay the salaries of workers working in public service sectors , such as teachers and police officers . Although these workers do not produce profit directly , what they do is for the well-being of the whole society .
23		Moreover , the mobile phone has become a dispensable multifunctional tools in people ' s daily life . Not only used for communication , but it also functions as an Internet browser , a music player , a personal organizer and so forth .
396		But our standard of living also depend on another factor - spiritual life which is related closely with arts . Arts include many forms and music as well as cinema are the most typical . These two art forms not only provide the public with entertainment but also contribute significantly to the economy . The income of film and music industries produce millions of dollars each year for the Goverment , for instance K-pop and Hollywood , and these industries can not survive without goverment ' s financial assistance .
347		However , buying habit is a very personal things for individuals , the advertisement is not the only cause for people to buy , sometimes it depends on one ' s needs and ability of consumption . It is unlikely to buy things impulsively for adults who have concern of arranging disposable income . Most of them have to allocate the money if they doing other purchase . On the other hand , children and adolescents who is not economic independence is more possible to buy things impulsively without considering whether they need it or not , since they do not have financial pressure from life and ability to define what is necessary .
85		Looking from another perspective , the use of CCTV cameras does cause controversy . Those opposing the CCTV systems feel that their privacies are invaded with the constant monitoring of the cameras . However , one must realize that safety is of paramount importance compared to privacy and prevention is always better than suffering from the consequences . Ergo , opponents of this system should try to comprehend the situation and take actions to prevent themselves from being victims of crime .
367		The proportion of women is rising year by year in many parts of the world recently . Automatically , the issue stimulates the stakeholders from many places to think what kind of preparations they should take for stabilising the economic growth and the quality life of people . We can see now that women tend to work in various fields which in the past normally done by men such as being engineers , and dealing with machines . Those activities have proven that women can also do the men ' s works . Therefore , female students are indicated having the same potential and capability as men .
368		In addition to this , introducing smoking ban in public places would greatly discourage people from engaging tobacco puffing . For instance , further enforcement banned smoking in capital in Sri Lanka has reduced this consumption related diseases and deaths , as per the ministry of health . As this shows , smoking restrictions has successfully daunted public from this bad puffing that put less strain on country ' s healthcare systems .
302		Finally , with savings you can afford some luxurious goods and fulfill your dreams . Working hard and saving money for later on investments is a great way of getting a satisfying feeling and to reward yourself for something you have accomplished . For instance , I made a month-long backpack trip through Southeast Asia last summer with my girlfriend . Without our savings we could not have pursued our long-time dream .
193		The use of public transportation helps in reducing the air pollution . Cars use oil and gasoline and send out gas such as carbon dioxide , heat and so on . They cause pollution and make the Earth warmer . The more cars are driven , the more pollution will be put into air . If we use the public transportation , less cars will be used and less pollution will be emitted . The atmosphere , surrounding us , will be protected and help us more healthy .
118		However , their talents should not be overrated . Other people say that singers and athletes , in fact , contribute insignificantly to the development of the society . It is assumed the amazing performances they give to the audiences are only valuable in aesthetic and entertaining terms . While scientists invent machines serving daily lives , doctors take care of patients and cure their diseases and policemen help to ensure the safety and stability of the nation , singers and athletes do not play a helpful part in improving the material life . They commit themselves to promoting relaxation and enjoyment for the audience . Indeed , their contribution is less important than those from doctors or scientists , albeit necessary . Hence , their privilege of salary seems groundless , while the main work forces receive modest salaries which only enable them to afford bare necessities .
57		"Unfortunately , many governments restrict the artists . Frank Zappa once said , "" Mind is like a parachute , it doesn ' t work if its not open "" . Restrictions would just curb the innovative ideas of the artists and would limit their brains . Like the media , artists should also be given the freedom to express their ideas freely . "
30		Furthermore , this will encourage all the parents to think of the way to help their children to achieve more in their lives as they need to make some contribution too for their children future .
268		In addition , students choose their major based on their interests . The university should provide the best equipment needed for physical education students . Because their major in completely involved in physical activities . In contrast , for an engineer or a medicine student I do not find it fair enough to equip gyms instead of their laboratories , because it really make the students enthusiastic to use innovative technology to learn and maybe find new things in their field .
333		To begin with , nowadays , to keep in touch with loved ones in faraway places has become easy than ever . Technology revolutionized the way we communicate and in present , it is almost possible to do everything without tete-a-tete . By means of some software such as Skype , MSN , Whatsapp we can get in touch with everybody whenever we want . For example , in earlier times , people didn ' t leave for faraway places , because they could easily get lost . This is also one salient prove that the development of technology was a very positive .
142		On the other hand , some people maintain that the increase in life expectancy puts a high pressure on the economic system because more pension have to spend for Medicare instead of investing in other sectors of the economic system . Although it is real in some aspects , I believe that the capital that spend on taking care the elderly is contributed by these people during their working time , so they are worth to have good care . They have given their effort to the society so that young people , the governments have a responsibility to improve the Medicare system .
39		Firstly , many facts about solar system can be discovered . For instance , a picture of planet earth proved that the earth is round , not flat . Another example is that it is the earth which goes around the sun , not vice versa . If it was not for the space exploration , we would never know these facts .
393		Most importantly , particular coverage of heinous crimes may further traumatize the victims of crimes because they have already suffered greatly for what they have experienced . Without their consent , this could only add to theses innocent people ' s mental suffering and they may do some extreme actions .
282		Third , meditation also one of the ways to reduce the stress . when I have many things to think about , and this make me stress , I will do meditation . Meditation is easy way to relax because it is not require any equipment , and it take few minutes . A way to do meditation is that I just sit down , close my eyes , and count my breath . These could relieve me from stress .
83		Last but not least , while generating energy from any source be it hydro power or oil there always is some wastage and so is the case with nuclear power . Safely getting rid of nuclear waste is a daunting task and there has not been any permanent solution of it . This waste is many times more lethal to our environment than any of the other hazardous material .
243		In addition , writing e-mail helps people express honestly . Some people think that the face-to-face conversations make them feel stupid . Sometimes , their ideas are not expressed as exactly as they expect . For instance , I want to talk to my friend about a ticklish problem like her behavior , it ' s hard for me to face her and explain what she should do . Therefore , e-mail will be a good tool to help me speak out . She will just read my e-mail instead of listening to my voice which can make her annoyed . I don ' t have to worry about any other thing can make my opinion become unpersuasive .
122		Firstly , I think that the new high school will bring a lots of opportunities for student concerned in education . Their old high school is pretty old and need in new educational materials , repairing of the place for sport activities . Also the laboratory of physics and chemistry was in bad condition , so the students can ' t study well during the classes . They will study with new breath and great enthusiasm in new school .
192		When you have just few close friends , on one hand you develop a more intimate relationship with them and you feel you can trust them more , but on the other hand they often will give you viewpoints not so different from yours , adding less to your experience .
43		Secondly , these sporting occasions are a good opportunity for people to be proud of their country . For instance , when the Football World Cup was organised in South Africa , its citizens filled up the stadiums , cheered and waved national flags to support their national team on the field . South African national and traditional songs were played in the streets throughout the night . This example demonstrates how people might take numerous elements from their roots and history to proudly display them while supporting their team . As a result , it is clear that people can freely express their patriotic feelings during international sports events .
127		The first reason is life is simple in the past . Nowadays , all humans compete together . Since world population getting higher , competition is getting fierce . If you are not able to handle your jobs , then someone will replace you right away . People need to put much more effort to keep their living condition . Therefore , lives in the old days is easier than today .
183		First of all , since people watch television too much , they can be isolated from others . Children , for example , pay more attention on movies , music show provided by television and do not want to do anything else such as going to school or practicing exercise with friends will be taken apart by others . Gradually , their friends leave them behind either activities or studying .
198		First , the using of public transportation reduces the amount of resources using on transportation . Cars depend on gasoline , which is a non-renewable resource . Therefore , the more cars we use means that the faster gasoline in this world is used up . In the contrary , if the public transportation is efficiently used , the amount of gasoline consuming per person will be much lower . And this definitely helps to reserve our invaluable natural resource , gasoline .
78		However , I believe the booming economy can be closely linked to the preservation of the environment . With people raising their awareness of the green economy , the products free of pollutants are increasingly prevalent among clients , which means eco-friendly businesses can make a favorable impression on customers today , triggering sales . For example , electronic bicycles powered by clean energy resources have been well received among people in recent years .
370		With the rapid developing pace , IT seems to have turned its users to its slaves . In the past , there used to be World Wide Web or e-mail , but the cyber world now varies form games , online TV shows to means of communication , and probably still keeps going . Such irrisistible temptations drift people from the real world to the unreal ones , resulting in their dependence on technical equipment . What is more , the lack of soft skills attained form outdoor activities will agitate the IT addict , therefore , staying inside with computer and mobile phone will always be the first alternative .
382		To start with , since technology was introduced , student have been exposed to a wide range of information , which neccessarily broaden their minds . The internet , for example , provide knowledge in the form of news , radio talks , tapes or reseachs on any particular fields . There , the students can not only ascertain concerned subjects but they can also get access to relevant issues and discuss with people worldwide .
22		However , on the other side of the coin are voices in the opposition , saying that universities provide not only skills for careers , but also academic knowledge for the human race , such as bio science , politics , and medicine . These academic values are necessary to the progress of the world . More importantly , many researches in the ivory-tower have created ingenious discoveries and achievements for the development of modern society . Another significant factor of universities is that diverse experiences in the campus life can make the young generation more competently because there are a number of chances through internships , deeper discussion , independent life , and exchange scholarships .
128		First of all , as I mentioned above students should have a right to choose what they want to study . Not allowing students their desired subjects to be chosen is a restriction of human rights . As children of independent country we should know our rights and opportunities we have in order to achieve our goals and dreams .
395		Firstly , by paying taxes for public school , affluent people effectively contribute to narrowing down the gap between rich and poor . It is true that many poor families are not able to afford tuition fees for their kids to attend a course . With the the tax amount for which they pay , the rich may help a vast number of students from families with poverty background to continue their studies , and earn a better quality of life .
106		Firstly , it is well known and clinically proven that smoking is extremely hazardous to the smoker and others who have been exposed to the fume over a period of time . Recent death statistic released by the Malaysian Ministry of Health shows that the top killer was lung related diseases caused by smoking . A large proportion of death involved second hand smoker particularly young children and pregnant women who were vulnerable to these lethal diseases . Therefore , the number of fatality can be significantly reduced if a total ban on public smoking is implemented .
243		Everyone agrees that e-mail has been a great way of communication . You can talk to others from thousands mile . For instance , if you are in Vietnam and another person is in the US - half of the Earth , no matter how far it is , you can keep contact . We will never have to worry if our mails will be sent to the right address . If the address is wrong , then you will know right away . Moreover , e-mail doesn ' t take too much time : just a click .
110		Some people argue that individuals of a country are responsible for many other things apart from paying tax . In fact , in order to develop a country , citizens must obey laws , which were imposed by the government . In this way , the crime rate is reduced and society becomes a peaceful place , so the country will develop at a rapid pace . Furthermore , being a citizen in society should protect the country ' s culture and history . For instance , people should have knowledge about their own culture and history by studying at school with full concentration or reading them from books . On the other hand , a person has to unite with other people in the community so as to develop their nation . Indeed , if people in society have a strong bond with each other , society will become a peaceful place , where people are helping and sharing to each other .
160		On the contrary , fixed punishment will reduce the time taken by judges to give their judgement and it will be effective economically for the Government . Everyone should be treated equally because sometimes we see that a poor person who do not have much money for hiring a good lawyer they get imprisoned even without committing a crime and when they come back to the society they become a professional criminal . Therefore fixed punishment will reduce the space between poor and rich people and everyone will understand the importance of each other .
78		Furthermore , taking environmental consequences seriously can enhance working efficiencies . If a firm is environmentally conscious , it may have to make optimal use of its resources to improve its production lines and equipment , which can boost productivity . Therefore , it may spur its economic development . On the other hand , without the requirement of environmental preservation , the firm would still consume a vast amount of energy which constitutes a large part of its operational costs , being a hurdle to the economic development .
71		First , it is unfair to restrict those public service advertisements which are creative and inspiring . In fact , they are not in the purpose of making profits but taking a role of disseminating valued culture , good moral traits and calling for helps for the disabled and the poor .
206		Secondly , another advantage of small towns is living costs . Living cost is one of the important concerns in every society and then , in a small town living cost is fewer than in big cities . Therefore , in a small town we can live in big houses with good landscapes , also because of less crowded spaces we have more facilities and more services . Transportation cost is less than in big cities and we have less traffic so that we can save time and money .
