id,label,text
106,4,"Secondly , the image of a healthy nation can be promoted when government restricts public smoking by imposing stern penalty to the offender . For instance , the Brunei government had recently enforced a law against smoking in public areas such as cafÌ©s , hospital and shopping street . This step has curbed down the numbers of smokers in the country and as a result , Brunei remains a place known for its tranquility and cleanliness . This example shows the benefit of restricting public smoking to a country as a whole ."
106,4,"Firstly , it is well known and clinically proven that smoking is extremely hazardous to the smoker and others who have been exposed to the fume over a period of time . Recent death statistic released by the Malaysian Ministry of Health shows that the top killer was lung related diseases caused by smoking . A large proportion of death involved second hand smoker particularly young children and pregnant women who were vulnerable to these lethal diseases . Therefore , the number of fatality can be significantly reduced if a total ban on public smoking is implemented ."
107,5,"Secondly , large emissions of carbon monoxide gas from refrigerants like air conditioners have depleted ozone layer . Importance of ozone layer is evident by the fact as it protects us from harmful ultra violet rays . To add to it , excess emission of carbon dioxide gas mainly by vehicles around the world has increased the average temperature at north pole which in turn has increased water level due to gradual melting of glaciers ."
107,4,"Firstly , rapid development of infrastructure is eating most of the forest throughout world . The so-called Concrete jungles have evolved endangering forests and wild life . As we all know life saving oxygen is produced by trees after converting harmful carbon dioxide gas . Moreover , wild life is very essential to maintain ecological balance on planet Earth ."
109,5,"The major opposing argument is to protect the safety of citizens . In other words , the government should disclose the information to the media in a timely manner , especially for disasters and outbreak of new diseases . Taking the SARS in 2003 as an example , the Chinese government limited the amount of information for public access which therefore causes numerous deaths . Even so , another perspective on this is to prevent the citizen from unnecessary fear and unrest ."
110,5,"Taxes are the income for every country in the world and they are extremely important for developing countries . If people are paying taxes , that means they are taking part in the development of their country as well as the country ' s economy . Therefore , they have fulfilled their duty as a citizen ."
110,5,"Some people argue that individuals of a country are responsible for many other things apart from paying tax . In fact , in order to develop a country , citizens must obey laws , which were imposed by the government . In this way , the crime rate is reduced and society becomes a peaceful place , so the country will develop at a rapid pace . Furthermore , being a citizen in society should protect the country ' s culture and history . For instance , people should have knowledge about their own culture and history by studying at school with full concentration or reading them from books . On the other hand , a person has to unite with other people in the community so as to develop their nation . Indeed , if people in society have a strong bond with each other , society will become a peaceful place , where people are helping and sharing to each other ."
111,2,"Secondly , animals are kept in unnatural conditions . Recent studies point out that animals are neglected and treated poorly , which influences their reactions to drugs . In March 2003 , a lab technician shot a video inside a lab , which revealed primates in cages without pain medication , for instance one baboon with a metal cylinder screwed into its head . Consequently , I think that sacrificing animals is an expensive and painful activity ."
111,5,"There is also the argument that many ethical and genetic principles are broken when testing on animals . Many people agree that it is not only inhumane and cruel to cause pain to animals , but also misleading , since animals and people ' s response to a drug can be different . I personally believe that human beings have no moral right to use animals in ways that do not benefit the individual ."
112,5,"There are clearly advantages to exams . They help to ensure fairness by imposing the same conditions on all exam candidates . They are also relatively versatile ; different types of exam questions , for example , multiple-choice questions and essay tasks , can test different sorts of reasoning ability . However , exams also have some drawbacks . Test-wise candidates can often perform well on exams without having good underlying knowledge or skills . In contrast , some test-takers perform cannot achieve a satisfying result because of anxiety . In this case , teachers and learners focus only on theses aspects of the curriculum that are likely to be tested , thus narrowing the educational experience for all ."
113,5,"Lastly , in the area of trade , no one can deny that poorer countries are lagging behind richer countries due to shortage of money . Trading are less active in poorer countries may also be caused by incomplete transportation infrastructure . For example , residents in rural areas still depend on their own farm for food production . As a token of goodwill , richer nations can provide financial service to poorer countries to encourage trading . The former can also give consultation on setting up a complete and efficient transportation infrastructure to support trading ."
113,4,"Firstly , in the area of health , poorer nations normally have less quantity of doctors and nurses compared to richer nations . High population in poorer countries due to lack of family planning caused the proportion of doctors unbalance to the quantity of resident . On top of that , poorer nations are lack of hospitals to fulfill the demand of the patients . To solve these issues , richer nations can contribute by delegating doctors and nurses to these power nations as well as donate money to build hospitals ."
113,6,"Secondly , in the area of education , it is generally agreed that poorer countries often lack of teachers in schools as well as lecturers in higher education institutions . Besides that , education for these countries normally is not free so only certain group of students can afford it . In order to solve the education manpower problem , richer countries can allocate experienced educators to train more teachers and lecturers in poorer countries . Meanwhile , for the issue of education fee , richer countries should offer scholarships and loan to the qualified students ."
115,4,"Moreover , excessively relying on the electronic equipment for harvest causes several impacts to the society . One is that it worsens the air pollution by releasing the excessive exhaust emission . In contrast , manual harvest prevents severe environmental damages . For another , mechanical reaper causes the rise of the unemployment rate in the farming industry , possibly because high-end reaping plants replace a large number of workers in the fields ."
115,4,"Admittedly , applying the advanced fertilizers in combine with the automatic reaping resources increase farmers ' economic profit . This is because artificial fertilizers catalyze the capacity of each inch of farmland in order to churn out the crops , and automatic machinery enhances the work efficiency of the harvest . Consequently , the production and labour cost of each kilogram of the agriculture products dramatically decreased ."
116,5,"Another reason why artists should be helped is because talent in art is extremely precious and should not be wasted . Indeed , not many people are blessed in the talent of paintings and work crafts . Hence , this type of talent has to be valued as other types of talents such as talent in science or literature ."
116,4,"In addition , sculptures and paintings in the museums and art galleries generally reflect the culture and civilization of every generation . Therefore , culture and history of a country can be reserved and assured by art . Young people are also able to get more knowledge about their country ' s history and culture by observing various work crafts ."
116,5,"The main reason why I believe artists should be funded is because art helps to improve the quality of our lives as well as attracting tourists . For example , monuments that represent each city do not only illustrate the city ' s history and culture , but also make the city more beautiful and an attractive place for tourists . In fact , some countries depend on tourism as their main source of revenue , thus , the governments should help arts because their work crafts are very necessary to boost the tourist industry ."
117,5,"Some people say that if humans stop using technology and lead a simple way of life then only we can save the environment . They argue that it is the luxuries people use which damages the environment . If people don ' t use air conditioners , automobiles and other such things that technology has brought us , then naturally there would be less pollution and natural resources like fossil fuels would be saved and all this would save the environment ."
118,3,"However , their talents should not be overrated . Other people say that singers and athletes , in fact , contribute insignificantly to the development of the society . It is assumed the amazing performances they give to the audiences are only valuable in aesthetic and entertaining terms . While scientists invent machines serving daily lives , doctors take care of patients and cure their diseases and policemen help to ensure the safety and stability of the nation , singers and athletes do not play a helpful part in improving the material life . They commit themselves to promoting relaxation and enjoyment for the audience . Indeed , their contribution is less important than those from doctors or scientists , albeit necessary . Hence , their privilege of salary seems groundless , while the main work forces receive modest salaries which only enable them to afford bare necessities ."
120,8,"The third reason why the death penalty should be banned is the chance that innocent people are wrongly convicted . Juries are also humans , they may lack of discretion . Thus , many people are executed for the crime they did not commit , which leads to a question of fairness in judicial system ."
122,4,"Firstly , I think that the new high school will bring a lots of opportunities for student concerned in education . Their old high school is pretty old and need in new educational materials , repairing of the place for sport activities . Also the laboratory of physics and chemistry was in bad condition , so the students can ' t study well during the classes . They will study with new breath and great enthusiasm in new school ."
122,5,"Secondly , the new high school will be a place for new connections between the student of different communities and districts of the city . After classes students and not only the students will get together in building of high school , participate in different competitions . For instance during the football match the students of different high schools will come and after the competition they will keep in touch . This will increase the social connections of the students . The only disadvantage is the noisiness of the competitions . The people living in the neighborhood will be a bit perturbed , but I think this isn ' t a important reason for ceasing the competitions ."
123,5,"In the first place , there is no doubt that parents and other adult relatives are more experienced towards children , therefore they are the best advisor for their children . They have experienced a large numbers of stuffs during their life , so if children listen to their advices they can prevent happening worst things . Also , they can save value things in their life such as time and money , and enjoy they life with the best way ."
124,7,"In the first place , children are free whatever they want to do , they are not restricted and their limitation are really rare . Because they are in the age of growth and they are allowed whatever they want to do to experience new stuffs . Therefore there is no argument and punishment for them ."
126,9,"We can not deny that being a friend with someone is different from only being acquaintant . First , it ' s not easy to make friend with anyone . I believe friends are people who have great compatibility with each other . After two years in college I have found sometimes there is more differences between people than similarities , for we are growing in the different families and was educated in various ways . Sometimes acquaintances are just acquaintances . We spend time together but we could never be friend . So , it ' s much easier to have some casual acquaintances than have some close friends ."
127,5,"The first reason is life is simple in the past . Nowadays , all humans compete together . Since world population getting higher , competition is getting fierce . If you are not able to handle your jobs , then someone will replace you right away . People need to put much more effort to keep their living condition . Therefore , lives in the old days is easier than today ."
128,7,"First of all , as I mentioned above students should have a right to choose what they want to study . Not allowing students their desired subjects to be chosen is a restriction of human rights . As children of independent country we should know our rights and opportunities we have in order to achieve our goals and dreams ."
129,4,"Admittedly , on the other hand , there might be some people proclaiming that with a slower pace can enjoy their lives more because it is not necessary for them to notice the time control or acquire the fame of succeed . However , from my limited understanding , I just doubt the credibility of that saying . I do not think that those people with slower pace losing the piano competition can be really happy . In contrast , it is really joyful for me that I can immerse in the joy of the victory and accomplishment ."
131,9,"On top of this , the arts play a pivotal role in all-round development of a society . No developed country could be named that music , painting , literature and other fields of arts are out of its government consideration . Enriching people ' s life and enlightening their thoughts , the arts basically affect the enhancement of societies in many positive ways ."
131,4,"Furthermore , investing in art could bring employment opportunities and could end in return of capital occasionally . The investment could be paid back through the values of the created works of art which as a matter of fact should be considered as national possessions ."
132,9,"A full time job with a steady income was enough for a potential employee to support himself and his family . But with the recent recession , almost all the countries all over the world are seeing significant economic downfall . This overwhelming crisis is prompting delayering and reduction of workers . As a result , people are focusing on doing several jobs or gaining further qualification to secure their economic condition ."
133,5,"I would argue that this modern device has been a major hindrance to some people . A study conducted by Mediabank shows that majority of Australian adults do not socialize with their families and friends as much as they used to , due to the fact that they spend almost nine hours a day dealing with computers as to produce efficient time in working . As it can be seen from the example , the idea that computers could be a help has been neglected ."
134,4,"On the other hand , it is no doubt that the importance of social skills have been recognized by increasing number of employers . It is because people nowadays are required to work as a team in their jobs frequently . Interpersonal skill plays an essential role in helping colleagues to cooperate with each other , especially when conflicts arise . Better social skills allow them to resolve disagreements in a much more harmony way . Besides , organization have been transformed to customers oriented . Excellent social skills can help employees maintain strong relationship with their clients which thus lead to a better customer satisfaction ."
134,5,"Firstly , some people suggest that qualification should be the foremost measurement to determine the value of a employer . It is of importance that workers should be well educated and trained to perform duties of their job . Specifically , people who work in professional fields such as medicals are required to have a university degree and years of experience . Social skills seem to be less important as they cannot contribute to the success of a surgery ."
135,4,"International aid is critical because people from other countries may be facing much more serious problems . Many people , for example in some African countries , are living below the basic standards . They lack food , water or clothes which keep them warm , not to mention the education needs . What is worse , people who live in countries that are confronted with wars or natural disasters are facing even more severe issues such as security , homelessness or the pain of losing best friends or family members . It is clear that those people are in desperate need of international support ."
137,6,"Moreover , these sports events are not essential in other issues such as politics or other international affairs . Thus , if the general atmosphere during the show is peaceful and fraternal , the reality is different . In other words , this is the "" calm before the storm "" . After the Olympics games are finished , everything came back to normal and all the game competition is forgotten by the majority . To picture it , recently , Putin was pleased to open the last winter Olympic games and gather international countries , but actually it has been just facade and Putin didn ' t listen international warning after he conquered the Crimea ."
138,4,"To begin with , studying at home save the pupils enormous time and considerable expense . Students who use distance-learning programs can cut down their commuting time , tuition fees , textbook fees and so forth just by an internet connection . This especially makes a significant difference for the children who live in the far-off countryside and the children whose families are living below the poverty-line ."
138,5,"Besides that , long-distance education provides students the opportunity to access the immense knowledge resources and a variety of teaching approaches . Pupils can obtain materials for their curricula just by one mouse click , such as science reports , study posts , documentary records , etc . A student can even select a specific online course based on his own preference and time schedule so he can control the learning progress and make satisfactory achievement on this course ."
140,5,"To begin with , judging student ' s skills and abilities should only be based on their academic qualifications and talents rather than gender in particular . Nowadays , both male and female students are equally competitive to each other and deserve to produce impressive results in various field of education . In India , for example , female students are more often likely to grab more number of top scorer positions in every year higher secondary school examinations ."
142,2,"In addition , a community with the elderly who have a good health has a major role to play in a sustainable development of a society . In facts , young people will be happy as their parents , grandparents are healthy . It can be said that the improvement of medical care makes a better life for all people ."
142,4,"On the other hand , some people maintain that the increase in life expectancy puts a high pressure on the economic system because more pension have to spend for Medicare instead of investing in other sectors of the economic system . Although it is real in some aspects , I believe that the capital that spend on taking care the elderly is contributed by these people during their working time , so they are worth to have good care . They have given their effort to the society so that young people , the governments have a responsibility to improve the Medicare system ."
143,7,"Moreover , another equally crucial aspect is that it depends on the capability of one to decide whether he can succeed or not . At least , a successful person should be able to dismantle the hurdles prohibiting him to success . For instance , the sports stars do not have to take some drugs to win a game or show their extraordinary skills . The same reason why they succeed is that they all have the predominated abilities in sports realm . In contrast , those athletes try to have distinctive performance by taking risks of taking drugs are failed to succeed . Hence , from this case , we are capable of stating that it is not necessary for successful people to take risks ."
143,3,"Admittedly , on the other hands , there might be some dissidents proclaiming that doing something new is necessary for people to success because they can become different from others , which is also a widely accepted idea for success . However , according to my limited understanding , I just doubt the credibility of that saying owing to its imprudence . Try something new can indeed make people become special , while it does not mean successful ."
143,4,"The first and foremost reason lies in an inevitable fact that to be successful , we all try to reduce the risk we might encounter . The lower the factors making us fail we have , the higher probability to success we own . Consider a circumstance in which one person is rich because he knows a lot of knowledge of investment . He can focus on certain companies which he thinks is worth it to invest , and then just waits for the not so high but constant income . He does not have to invest some dangerous companies to get higher profit which might lead him to bankrupt in a short time . Therefore , we can commence to agree that successful people do not have to try new things or take risks ."
144,9,"Secondly , university should only accept good students because it gives better human resources for sophisticated purposes . Some people argue that this may lead to ' social division ' , when someone with high education refuses to do the called ' low jobs ' , but actually it gives no harm to the whole community . Those standard jobs will always be available for everyone , while complex ones should be only handled by the best people , who start their career from the best institutions . I think limiting the number of people who can be admitted by universities is a good choice since it will reward the motivation of students and constantly keep them in the difficult level of learning , which makes them do the best to improve themselves . Ultimately , this improves the overall quality of education and gives the best people to serve in the most necessary needs of the society ."
145,5,"The first and foremost reason lies in an inevitable fact that the more advanced facilities we have , the more chances we can increase our knowledge . For example , library is a good place for students to study or research . They can concentrate on the subjects with a tranquil ambience ; also , there are a lot of references for students to utilize . With this convenient and versatile facility , students can improve their learning condition . Therefore , we can commence to agree that certain facilities are beneficial to students ."
146,4,"Last but not least , students have tendency to shun difficulties . They might avoid tough courses , but instead attend mainly Mickey Mouse courses and enjoy themselves too much . This might result in limited choices in the future . Therefore , schools should be responsible for their future and protect them ."
146,7,"To begin with , students have to find one or more fields of study in which they are really interested . They should not decide their future major without trying a broad range of subjects , otherwise they might miss valuable encounter with the subject . For instance , a would-be mathematician student may be strongly intrigued by philosophy and make a success in the field ."
147,4,"Another reason should be mentioned is that adults often do not pursue games as a competitive activity , while children are always keen on competition and winning . For youngsters , maintaining their desire to win often develops many outstanding characteristics whether they participate sport events or not . For example , my younger sister likes fencing , and thanks to her desire to win , she never gives up when facing a difficult situation , or even becoming hurt . On the other hand , adults often consider such behaviors as childish and drop them immediately . In fact , a competitive person usually finds it difficult to cooperate with friends and colleagues . Because of that , they no longer play games for any moderate achievements , and gradually lose their interest in such activities ."
148,5,"Secondly , new technology has created some similar jobs all around the world . Computer technology is a growing job in most of the countries , and students are being encouraged to study in this field . For example , many immigrants in Canada who have the degree in computer technology fields can easily go to Canadian universities and find jobs with good salaries . This example shows that jobs that are related to technology are in demand in most of the countries ."
148,5,"Firstly , most of the countries have the same educational system based on technology . Teachers give topics to the students who should research on the internet to find data , and then students should type their research by using computer and even give a presentation by using PowerPoint . For example , students who are studying in Iran use the same software , Microsoft , to type their homework or have presentation compared to Canadian students ."
149,4,"First of all , more and more people have the opportunity to receive education from university . Since our parents receive better education than our grandparents did , they can provide more advices and helps in our career . In the past , seldom people have the chance to attend a collage . For example , my grandparents did not get a education even in high school , so when my father had difficulty in solving a problem in his childhood , he had to go to his teacher for help . Things have changed a lot . I grow up in a better condition than my father did . Whenever I have problems , I can always ask my parents for help . They can solve the problem quickly because they have learned quite a lot ."
150,6,"Some people might argue that people enjoy watching TV when they know they can learn many things such as learning a language by watching movies . This point has some merits on the surface ; however , movies are not a good idea to learn a language for beginners since characters in movies speak very fast and unclear for language learners . For these learners it is better to start by reading some novels which are more comprehensible and enjoyable ."
150,5,"Secondly , reading a novel is more convenient . Some novels have around 100 pages and readers cannot finish them in just one hour . Yet these people can continue to read their novels wherever they find free time such as in bus or trains . For example , I have started to read a novel since last week . I do not have enough time to read a novel in one day , so I usually read it when I am coming home from English class . In contrast , I cannot watch a complete movie because I can just sit in front of TV for 15 minutes and after that , I have to study ."
151,9,"On the other hand , few people are worried about the dying local languages . These languages are the basis for the origination and initial communication between different cultures . They represent local culture . As the usage of these languages decrease , culture also changes accordingly . Further , these languages are tightly coupled with history ; all the olden day literature and scripts will be impossible to decipher if these languages are lost ."
152,9,"The phenomenal progress in medical science in the last decade was a huge achievement for human being to make the world a healthier and , thus , a happier place to live in . Today , even some disabled people with serious vertebral injuries can start doing physical activities like walking again thanks to the continuingly efforts of biomechanical engineers and neurologists . The advancement in drug delivery systems is another example that could save lives . To be specific , scientists could invent ways to lead drugs directly to the damaged organs of the body , which is a miraculous breakthrough . In general , the increase in the average age of human from 50 to around 75 years through last decades is a strong evidence to show how successful human was in medicine ."
152,3,"We live in an era that technology is developing in the speed of light , steering the world toward a much more convenient place . A clear-cut example that supports this idea is the invention of smart phones . The strong navigation system installed on the phones has been rescued lives of many who left alone in remote areas like forests or deserts . Moreover , some people criticize social networks as tools that have ruined true relationships and friendships by reducing face-to-face communication . In my opinion though , social networks such as Facebook could foster the ties between friends and family members who are obligatorily far away from each other by keeping them in touch , the thing that was impossible less than 20 years ago ."
153,5,"In addition , if financial management is taught at an early age , students will have better sense of understanding of their family financial background and status , students coming up with unrealistic whims and fancies are minimized . For example , buying a gaming console may not be a big deal for a student from an affluent financial background . However , for a student coming from middle class buying a gaming console may not be the need of the hour . Hence , having exposed to money management at a high school level will help them in prioritizing the financial commitments efficiently ."
154,5,"Apart from saving a lot of money , living with a roommate also enables me to socialize more easily . It is always easier to socialize when you have a lot of people around you . You can invite your roommates ' friends over to your room and have fun together . For instance , one night , my roommate , Millan , brought his friends along . Even though his friends and I were total strangers to each other , we quickly got to know each other . We soon found out that everyone loved playing video games . We played a video game called ' Halo ' together all night , and became good friends . Living with a roommate made socializing much easier for me ."
154,5,"Living with a roommate saves me a lot of money . If you have roommates , you can split the rent and utilities among them . This means you can get more for less . For example , last year , I shared a room off-campus with my friend , and we decided to split the rent and heating bills into half : I was able to save about fifty dollars for heating , and two hundred dollars for rent monthly . I was able to save a lot of money by sharing wasted heating and rooms with my friend and splitting the bills ."
156,4,"Finally , beside all above mentioned items , the study of youngsters shall always been controlled . For example , a child watches a frightening movie . On the other hand , he has to study for the exam . In this condition , because he is thinking about the movie or whatever has happened in it , it is obvious that he wouldn Ûª t be able to concentrate on his study perfectly . Hence , the study of a youngster would affected terribly ."
156,5,"In the first place , children behaviors are the most concerning matter which parents are always trying to do their best . Nowadays children are more involved in TV programs . Imagine an actor who is a child Ûª s favorite is doing violent roles . In this case , the child would imitate the actor ' s behaviors in order to look like to him . Thus , unexpectedly the violent behavior has effected on child Ûª s behaviors ."
157,6,"The first reason is that by using different sources of information we can guarantee its reliability . Some people may disinform you on purpose , that ' s why it is rather unwise to make conclusions before you are confident of the information . For example , Russian news announced that the war between Osetia and Georgia had been initiated by Georgia , however , european news announced that it was initiated by Russia . After a while the situation became clear , but before that a lot of people had already condemned the actions of Russia ."
158,4,"There are different reasons which persuade that people should not restore old buildings . As a result of the rapid urbanization process , in which rural people must go to urban centers to look for job opportunities , the question of the preservation of old buildings has become more pressing . Because of that need , governments can construct more accommodation instead of preserving old buildings . Besides that , the preservation is very expensive because all components of old buildings have historical values ."
158,9,"Old buildings are an essential part of history . Tourist often decide to discover the culture of a country when they visit through those old buildings . Therefore , managers of cities can earn more money from the attraction provided by old buildings and that amount can be spent on their conservation . Furthermore , the preservation of old buildings is also a ways to conserve our culture and everyone can learn much from them . Old buildings should be used as the culture museums and provide accommodation with more convenient for people who live there . . Many cities have development strategies as a city contains both unique and modern beauty , and that preservation help to finish half of work ."
160,4,"On the contrary , fixed punishment will reduce the time taken by judges to give their judgement and it will be effective economically for the Government . Everyone should be treated equally because sometimes we see that a poor person who do not have much money for hiring a good lawyer they get imprisoned even without committing a crime and when they come back to the society they become a professional criminal . Therefore fixed punishment will reduce the space between poor and rich people and everyone will understand the importance of each other ."
162,4,"It is undeniable that cheap air fares have broadened travel possibilities for many people , particularly for the lower income group . These days , millions of people can travel around the world for work or pleasure . They can develop their careers , broad their knowledge , and interact with many other people from varied cultural backgrounds . Moreover , travels also help to promote the tourist industry development , boost the economy and job markets of many countries ."
163,2,"On the one hand , I have always wanted to find a job in a big company which locates in a prosperous city area . To make it convenient , I will absolutely choose a place to live that is not too far from my workplace . What ' s more I can save plenty of money on transportation if I choose to live in the city ."
163,5,"Furthermore living in big cities means more exposure to stimulation , like all kinds of information . If one can efficiently acquire the information , then , there might come along more opportunities for him to achieve his goals . For example , there are various advertisements here an there , whether on the leaflets or on the big screen showing things of all sorts in commercial zones . If one is seeking a job right in the city or planing somewhere to travel , or just wants to buy a product in a dependable store , he might refer to what he has seen or heard from the advertisements to make a relatively wise choice ."
163,3,"There is also another obvious advantage of living in a big city considering the chance of receiving better education of our offspring . Schools in big cities may receive more funds from whether the local comities or the government , which may make them more equipped with advanced teaching facilities and attract more excellent teachers . Our children thus will have a better chance of pursuing high-quality education which is very important for their future development ."
164,5,"Secondly , employees fell that they are valuable if they are trained . In this case , the employees know that their company is investing on them for future development of their company . So obviously , they will think about develop long term career with their company . For another thing , employees will be very proud of themselves when they are provided training while others don ' t have this opportunity ."
165,5,"Secondly , students should not be required to attend classes because they can manage the time spending on classes to do other benefit things if they already understand topic in the class very well . In my experience , many times I did not attend biology class because my university does not require the students to attend classes . Also , I had already studied all biology topics before attending university . As a result , I spent the time of biology class to do my Chemistry research and got A + for both biology and chemistry ."
166,9,"A night club is an interesting place to visit for young people . There a person can listen to music , make new friends or enjoy a a drink alone . Cultural life of a metropolis is always an entertaining one . I am keen on museums and it would be a pleasure for me to spend several hours a week in front of famous paintings , sculptures or artifacts . On special dates , city offers free exhibitions which are available for everyone who is interested in art ."
166,5,"What ' s more , cities have better medical facilities than in the countryside . This can at least assure me that if I feel bad , city can provide a high quality help ."
166,5,"At the weekends , there is a great number of things to do in the metropolis . There are numerous bars , cafes and restaurants where I can go with my friends . Multinational cities have restaurants with different national cuisines . I am fond of Italian food , and if there is an Italian restaurant in the city , I will definitely visit it ."
167,4,"First , computers through internet made our access to information easier . Through computers we can collect appropriate data very quickly , store it in the hard disc as long as we want and use it when needed . Search engines such as google , yandex with many features relevant to the characteristics of the information needed enable search of information in few minutes . Social networks such as facebook , twitter have changed traditional sources of information and decreasing the monopolization of the information by the governments . Hence , with the use of computers we spend less time in search for information , and can get it from different sources ."
167,5,"Second , in a globalized world that we live computers made communications faster , visual and cheaper . With the use of email our messages can be delivered to any person in any part of the world in few minutes . In addition , it is convenient because you do not need to mile to the post office , but just click the mouse of your computer from the convenience of your arm chair in order to reach your friends , family members in any part of the world . Internet facilities such as msn , skype made visual communication possible . For example , via skype people not just communicate with their family members and friends , but also make interviews for employment , enrolment into universities . In result , communication has become cheaper , faster and visual ."
168,6,"Pressure is motivation . Each office has its rules that keep workers do their job as effectively as possible . The directors manage employers and give them the deadline of projects . Then again , the workers must try their best to finish the time limit . Doing all jobs at home don ' t make employees attempt to work like this ."
169,9,"Nevertheless , professors could teach students through research and projects . Some students enjoy taking part in some research . Through to use the equipment and invent their own work , they may get more experience in the process of research . For instance , electronic students always invent new machines such as robots , MP3 and remote control car . They can manage the electric theory in practical skills . And some students will be rewarded by investing new inventions . However , only under specific circumstance , when students master all of the systematic knowledge , can they accomplish research . This is requires professors provide high quality courses . In other word , professor should concern about preparing class ."
169,4,"To begin with , it is vital that professors should assist students to acquire knowledge . The professors Ûª duty is to nurture students , and prepare excellent courses . If professors spend a lot of time on research , he will cut the time on preparing courses is reduced , which may decrease the quality of classes . The reason why people enter a university is that they want to learn cutting-edged technologies . In this way , professors should provide well-preparation courses to convey the state-of-art knowledge for college and university students . Therefore , professors should pay more attention on how to teach students rather than conduct research ."
170,9,"On one hand , the development of technology can prompt economic growth and the improvement of living standards . Scientists and engineers have invented many novel products and tools , which play an important role in economic activity . Because of the technology of internet and air transportation , businessmen are able to handle plenty of international trade and financial transactions . This also helps many countries to more efficiently export their products to the world and increase their revenue ."
170,4,"On the other hand , the development of technology is likely to bring some negative effects on the environment and society . People utilize architecture technology to construct buildings to expand urban areas , and fuel companies apply drilling technology to extract a great amount of fossil oil in natural regions . This would pose a large threat to the ecology and environment . Vehicle technology enables many people to drive private cars , and emission of exhaust gas could lead to air pollution in large cities ."
170,5,"Besides , advanced technology enables people to enhance their living-level and health care standard . With the improvement of medical technology , it is obvious that the life expectancy in many countries has been significantly longer than before , and many serious diseases are under control . Digital entertainment technology allows people to enjoy playing interactive video games and watching three-dimensional movies , and this means that we could get more happiness from technology ."
172,5,"Lastly , the studying conditions are better in an apartment because you don ' t have all the noise and distractions that you often have in dormitories . A lot of students often complain about their roommate playing music too loud or bringing friends over at inappropriate times . Since in an apartment you don ' t have a roommate , you won ' t have this problem , and as a result you would be able to concentrate better . For the same reason , you won ' t have a problem if you are the one who wants to play music , bring friends over , or study late at night . You set your own schedules . In the other hand , living in a dormitory , and being surrounded by students also has some advantages , like being able to get help with any academic issues from them ."
172,4,"First , an apartment provides a lot more freedom than a dormitory . While in a dormitory you have to obey preset rules , in the apartment you set your own rules . You are free to have visits at any time or to be left alone if you want . An apartment offers more privacy because you can choose to have your own room instead of sharing with another student . This is an important factor because you also get more space than you would in a dormitory ."
172,2,"Second , from an economic point of view , people often argue that an apartment is more expensive . This is only partially true , you could rent the extra rooms in the apartment to other people and rent would be a lot cheaper . Transportation is another issue , you have to go to and return from the university everyday . You could choose to use public transportation , a cheaper option , or to have a car . The car is an expensive option , but also offers freedom of schedule and destination ."
