ID	Label	Text
211		In addition , schools are responsible for developing their students into well-rounded people . It is more important for a person to success in life than to success only academically . Success in life should be the ultimate goal of a student , which requires more than academic knowledge , but also practical life skills such as cooking , good communication skills and teamwork spirit . Thus , school education should not only focus on the academic development of a student as it is much more crucial to teach them how to be independent and live a good life .
224		Secondly , the staff soon gets boring with their stable job in such a long time . At a certain time , they may presume that a securing job is the most important and necessary because they need to earn money to manage their life . Thereafter , the bulk of them realize that high promotion and competition can assist them to improve their skills and horizons also . Many people enjoy challenging them because they don not want to be monotonous and passive ones . The same-old-same-old environment soon makes them depressed , so this situation will have an adverse impact on the enterprise .
179		Stress , our body ' s way of responding to any kind of demand , can be caused by both good and bad experiences . Stress may be a positive mobilization to drive for success . However , it is widely thought that we experience stress any time , which comes across unexpectedly that frustrates our goals . As a result , if we don ' t have a good stress management skill , it may lead to some critical problems .
319		Second , parents always tell students that the adult life is much tenser than school life . However , because we do not experience it , it is very difficult for us to really know how tense the adult life can be . Therefore , we need part-time job to teach us how hard the real adult life can be . Actually , some questionnaires indicate that if students have taken part-time jobs , they will make the best use of their time to prepare their future and more importantly ; they will not expect too much for their future than students who have not taken the part-time job . Therefore , the part-time job can make people understand future life better .
196		Secondly , learning by doing things is more exciting than learning by reading about things or listening to people talking about . There are a lot of things in life that should be learnt by doing them . Reading about things or listening to people talking about can rarely submit the same sensation or the same excitement to some one who wants to learn about the same thing . People who want to learn how to swim have to go to the beach or to the swimpool and laid themselves in the water to feel and know what is swimming . Nor listening to people or reading about can teach them swimming .
195		Secondly , the centre for research in agriculture helps the economy of my country to improve . The agriculture field has only thirty percent as a market part . The centre of research can raise the market part of this field by developing the agriculture products . For example , the dates are the most important agriculture product in my country . The centre of research for agriculture can make some research in how to get a good quality of this product , how to treat the Palme and maybe how to treat the land of the palms .
148		Firstly , most of the countries have the same educational system based on technology . Teachers give topics to the students who should research on the internet to find data , and then students should type their research by using computer and even give a presentation by using PowerPoint . For example , students who are studying in Iran use the same software , Microsoft , to type their homework or have presentation compared to Canadian students .
352		Nowadays , computers enable people to prepare presentations , draw complex graphs and pictures , document thesis in a simple though efficient way . When children are allowed to play around with computer from a very early age , they get acquainted with the previously mentioned skills and become expert before facing professional world . For instance , students who used to prepare Microsoft PowerPoint presentation for their school projects , get an edge over others at an early stage of their career . From this , it ' s clear that computer has a positive effect on the children .
45		Of course , this does not mean we should leave alone those who do need assistance . They are already in reverse circumstances and it would be rather difficult for them to overcome the difficulties without external support . In this case , the government ought to set up free vocational trainings or to provide interest-free bank loans for them , so that they can have the chance to get back to work . After all , it is beneficial to the society as a whole when the jobless can make contribution again .
66		On the other hand , some people are concerned that technology may have a detrimental effect on the traditional lifestyles . They argue that people , especially youngsters , are crazier about fresh and advanced things , such as digital products , thus becoming indifferent to traditional techniques . But I believe this is not the issue because people tend to follow the trend back to the tradition in the recent years .
106		Secondly , the image of a healthy nation can be promoted when government restricts public smoking by imposing stern penalty to the offender . For instance , the Brunei government had recently enforced a law against smoking in public areas such as cafÌ©s , hospital and shopping street . This step has curbed down the numbers of smokers in the country and as a result , Brunei remains a place known for its tranquility and cleanliness . This example shows the benefit of restricting public smoking to a country as a whole .
267		Finally , some people make the television a priority . I remember a friend told me one day that because she was watching a telenovela I could not go to her house a certain time during the night . Honestly , I was in shock ! How she could say that to me ? .
237		There are a lot of people eating foods or snacks when they are watching television . Most of the foods they eat are fat foods like chips or pizzas . It is not rocket science to know that these foods are not good for people Ûª s health . Many companies know about this behavior and use advertisements on television to make people buy more of these foods . In turn , people will consume these rubbish foods more and we have to deal with a lot of fat diseases .
210		The first reason why education and preventative measures should receive a greater budget is the potential improvements in health system . I believe that decreasing the number of patients in the health system can lead hospitals and healthcare centers to be managed effectively which will result in better treatments for current patients . Therefore , society should be educated and became aware of health issues so that the potential precautions on the way of illnesses can be taken instead of trying to provide treatment for the increasing number of patients .
281		Lastly , family is a root of society . If everyone in family did not have time to spend with each other , that family could have problems , If family had problems , it mean society could have problems . When society had problems , it could impact to a nation . Thus , government should create campaign to fill love to family . For example , setting event once a week to gather everyone in family to spend time with each other . When family understand each other , it mean society and a nation will not have much trouble .
96		It is undeniable that when the background of the convicted is ' dug ' deeper and is revealed to mass of anonymous people , his privacy is being jeopardized . If finally he is proven innocent , he may feel embarrassed to face the public . However , I am sure that the crimes done by criminals should be brought to light and the public should be aware of it so that they will not become a victim as well .
295		Firstly , The distinguishing fact of the learning with a teacher is that you can ask about problems related your studies . In other words , when we encounter difficulty in our study which we can not make out , that asking the difficulty from our teacher is propitious way for us to solve it instantly . In addition , professors and teachers have much experience and knowledge , and are so dextrous with letting students understand their study . They know something which are not incorporated in such materials as books and webpages . Hence I , in my class , often communicate with my teacher to find a coordinated answer to a my faced problem , and my classmates are so accustomed to communicating with the teacher .
236		A professor means a researcher or an expert of a specific science subject . He or she should always keep the passion in her field so that he or she could push him / herself forward all the time . And then he or she can do better in teaching works . For instance , the most impressive professor during my studying in university is Mr . Yang who keeps in researching and reading . He is also the one who gave us inspiration and taught us the way to study more efficient by ourselves . All of my classmates gave him a rank of AAA , the excellent teacher .
275		The first important point that I want to make is that sociologists found that our characteristics and personality forms early in life , even though when we are not borne . So it is crucial to learn our children as soon as possible to learn financially issues . To clarify my point I would like to say a memory from my childhood , when I was at age 7 my father gave me monthly money to buy thing that I liked . First time I spend the whole money to eat at school and my money finished . I asked my father for extra money , but he refuse to give it to me . I found that I should manage the way that I spend money . From then I learned to be economical and now I have every thing I wanted .
116		Another reason why artists should be helped is because talent in art is extremely precious and should not be wasted . Indeed , not many people are blessed in the talent of paintings and work crafts . Hence , this type of talent has to be valued as other types of talents such as talent in science or literature .
164		Secondly , employees fell that they are valuable if they are trained . In this case , the employees know that their company is investing on them for future development of their company . So obviously , they will think about develop long term career with their company . For another thing , employees will be very proud of themselves when they are provided training while others don ' t have this opportunity .
28		First of all , I do support the idea that advertising alcohol , cigarettes , goods and services with adult content should be prohibited because these kind of ads will have negative effect to our children . Youngsters might be tempted to buy cigarettes or alcohol and later to start consume it on a daily basis . Fortunately , some countries take this issue seriously and advertising alcohol , cigarettes and materials with adult content is banned on those countries .
92		Furthermore , people with inadequate aesthetic knowledge or poor originality develop their own senses of fashion when treasuring the latest fashion information . Without following fashion trends , such people would have a hard time choosing and matching clothes , let alone forming their own dressing styles .
36		The first factor considered is the risk of accidents with guns . The accidents cannot be completely avoided although only those who have gun licenses can purchase guns . For example , we hear some news from time to time that someone was hurt by accident during the hunting . So the fewer guns possessed , the fewer accidents would happened , our surroundings would be safer with lower accident rates .
388		First of all , it seems to be true that if there is gun control somehow crime has to decrease because fewer guns available mean less crime . However , this is not as simple as it sounds .
270		First of all , great planning and organizing ability is able to cause our actions more efficient and productive . Take myself as an example , I used to be overwhelmed by the burden of preparing for the final exam , submitting my paper , and finishing my internship work at the end of each term . Yet , in this year , following the suggestion of my roommate , John , I make a to-do list to plan and organize perfectly everything I should get done in the final and hence take every tasks and trivials into control . This plan ability helps me a lot , making me climb to the top rank of the class while finishing everything else .
265		One of the other factors for success in a future job is effective commuincation . By relating well to people , we are likely to have a lot of friends and therefore we will have a wide network of communication . Commuincation can bring many benefits . For example , if you need help with getting a job , by commuincating with people offering jobs whom you treat well and therefore they respect you as well , you can achieve your goal . Or , if you are a salesman in a store or any other place , by relating well to your customers , you will increase the chance of their coming back again and becoming your regular customers . So , relating well to people is also another important factor .
366		First of all , it is seen that following celebrities blindly affects the health of adolescents . Many young people indulge themselves in drugs and start smoking at an early age . For example , in a survey carried out in a university , it was asked to students that why did they start smoking , then around forty percent of individuals answered that they wanted to look like their favorite screen actor while smoking cigarettes . This example makes it clear that imitating celebrities has a negative influence on health of young individuals .
221		Last but not least , because of all weird , acute , and beautiful animals in the zoo , it can be a great tourist attraction . There are a lot of tourists who seek to see those animals closely . If the zoo has a large number of both national and foreign tourists , it will receive a great deal of money . That also make money flow , and then economics become better . It benefits to a certain country .
101		First and foremost , if senior workers dominate the working sector , there will be lesser job opportunities for the fresh graduates . As a result , most of them will be forced to take up careers which are poles apart from what they had studied for . To illustrate this further , a medical graduate might find it very disheartened when he had to spend around five precious years studying medicine and at the end of the day , he will have to take up another profession rather than doctor due to the insufficient job opportunities available . On top of that , due to the lack of genuine passion on the work which was not of their option , there is a greater possibility for their performance standard to dwindle at their workplace .
166		A night club is an interesting place to visit for young people . There a person can listen to music , make new friends or enjoy a a drink alone . Cultural life of a metropolis is always an entertaining one . I am keen on museums and it would be a pleasure for me to spend several hours a week in front of famous paintings , sculptures or artifacts . On special dates , city offers free exhibitions which are available for everyone who is interested in art .
64		However , I think traditional games are still indispensible in children ' s learning process , even much more essential than modern games , especially in modern society . One primary merit of traditional games is that they foster children ' s communication skills . Unlike most modern games which focus on the interactions between children and machines , traditional games provide a relaxing and enjoyable atmosphere where children can chat , laugh and cooperate face to face . As a result , communicating with a variety of people will not be an issue for these children any more .
60		In most education systems , a child studies continuously from the age of 5 till 16 years of age . A relaxation of one year to young minds will give them a quintessential change . A continuous study pressure for over 10 years makes the mind saturated and like a robot , to follow instructions . Personally , a break will give students some time to refresh their systems , by traveling or following their hobbies . Importantly , when students start their university studies after a break , they will feel fresh and full of energy to take the new challenge .
111		Secondly , animals are kept in unnatural conditions . Recent studies point out that animals are neglected and treated poorly , which influences their reactions to drugs . In March 2003 , a lab technician shot a video inside a lab , which revealed primates in cages without pain medication , for instance one baboon with a metal cylinder screwed into its head . Consequently , I think that sacrificing animals is an expensive and painful activity .
83		First and foremost reason is that pursuit of nuclear technology one way or the other leads towards atomic weapons . Last century has witnessed the horrors of such weapons . If each country pursues the fusion and fission process some of them may try to mold it for military usage .
381		Secondly , police force carries guns only in high crime societies . Hence , people and police in those ones usually deal with dangerous diverse crime ' s categories such as theft , robbery , murder , rape , vandalism , arson . Obviously , Those are possibly the strongest evidences to determine a society suffering a high level of violence .
79		From the point of the local community , funding arts is beneficial to the local cultural and economic development . Cultural heritage constitutes an essential part of arts . This means preserving local arts may promote the preservation of the local cultural heritage , which not only helps the local people have a sense of belonging but also contributes to the booming local tourism industry . In this view , arts serve cultural and economic purposes .
191		When pupils make a group for studying , all member of group have the same chance to help each other . They can work together for understanding the complicated aspect of a course . For example , when a group faces with complex math problem , they can share their opinions to solve it . In addition , such a remarkable effect has incorporation that all students can improve their weak points in a group .
73		Looking from another perspective , written words are also vital in order to spread across certain messages . With only pictures , everyone is left to their own interpretation on how they perceive the images . Nonetheless , this is different when words are used to explain what the illustration is about . Furthermore , the primary way of educating students is also by this way . Academic textbooks these days are laden with words besides pictures to guide the readers to comprehend better .
378		Last but not least , compared with teachers , parents do not have enough time to spend with their children . Nowadays we are facing a global economic crisis and it is necessary for both parents to work , hence there is only limited time for them to teach their children . Thus , it was impossible for them to be a good teacher .
287		Secondly , having friend that speaks another language is help people to professional in that language faster . For instance , English school in outside my home country , there are many people that come from different places and from different languages . The only language that I could talk to make friends is English language . Thus , I could talk with my friend without worrying about speaking wrong . This reason makes me have a progress in foreign language faster .
123		In the first place , there is no doubt that parents and other adult relatives are more experienced towards children , therefore they are the best advisor for their children . They have experienced a large numbers of stuffs during their life , so if children listen to their advices they can prevent happening worst things . Also , they can save value things in their life such as time and money , and enjoy they life with the best way .
144		Secondly , university should only accept good students because it gives better human resources for sophisticated purposes . Some people argue that this may lead to ' social division ' , when someone with high education refuses to do the called ' low jobs ' , but actually it gives no harm to the whole community . Those standard jobs will always be available for everyone , while complex ones should be only handled by the best people , who start their career from the best institutions . I think limiting the number of people who can be admitted by universities is a good choice since it will reward the motivation of students and constantly keep them in the difficult level of learning , which makes them do the best to improve themselves . Ultimately , this improves the overall quality of education and gives the best people to serve in the most necessary needs of the society .
213		Of course , effective cooperation can make things easier and faster , but in many important cases when team-working is not possible , the ability to work alone will help . The apperant example is that there are a lot of tests that do not allow team-working . Let ' s imagine that you perform really well when you can discuss the problems with other people , but you have no experience of working alone , standardized tests such as SAT , TOEFL may be your nightmares . Testing is a very important aspect of life , and still the majority of tests do not allow you to work in team . Therefore , if you want to get brilliant achievements such as going to college , acing your school ' s final tests , you should consider learning to work on your own .
325		The company will benefit from every worker of excellent knowledge . The core and most profitable technology of an IT company is invented by a worker with excellent computer knowledge , not a worker with outstanding communicating skill . The high reputation and popularity of a company is earned by some brilliant workers in public relation department with excellent skill to propagate this company . So the company will earn more money and reputation from these workers with excellent knowledge .
380		Another point that should be taken into account is countries that import oil will be more dependent on the exporters , both politically and financially . Suppose that the those countries cut down on its oil support , other nations will have to pay more as well as release beneficial policies for them . America , for example , has recently drawn its intervention in Russian crisis only due to the influx of oil .
293		Firstly , team members may have different views and they need to reach a union opinion efficiently . Obviously , discussion face to face in a meeting is much better than by emails . An experiment conducted by the Beijing University asked two groups of people to discuss the budget of an activity . The first group was asked to discuss in person , while the second group was asked to discuss by email . The result shows that the 1st group used 30 minutes to reach the agreement on the budget , while it takes 30 hours for the later one . The similar experiment done by other scientist show the same result that people can reach an agreement quickly if they could talk to each other .
ID		TEXT
126		We can not deny that being a friend with someone is different from only being acquaintant . First , it ' s not easy to make friend with anyone . I believe friends are people who have great compatibility with each other . After two years in college I have found sometimes there is more differences between people than similarities , for we are growing in the different families and was educated in various ways . Sometimes acquaintances are just acquaintances . We spend time together but we could never be friend . So , it ' s much easier to have some casual acquaintances than have some close friends .
102		Most people nowadays prefer to use the Internet to search for art work because the Internet really brings them convenience . We can browse the art work from all over the world at home . However , people may not get a spiritual experience since pictures online are only limited to a screen size . By contrast , the exhibits in museums or galleries are all life size and visitors can get a more direct felling . For example , only when we see the real mummy , can we experience mystique .
230		Secondly , by taking a part-time job , they certainly have to be responsible for anything they have done . For instance , if a student get a job in a company but he is frequently late for work , the company may reduce his payment or even fire him . To compare with the school life , they might suffer only a small punishment at school . Under the circumstances , he will learn that he has to obey the rule and take responsibility for their work .
221		First of all , the zoo gives humans new knowledge . When you were so young that you did not know many kinds of animals , what should you do if there were no zoo ? Inevitably , the zoo is the important place for innate learning . The zoo also let students have a chance to learning biology practically . They are able to observe animals ' behaviors and features . Moreover , practical learning help students relax from a boring lecture class . Besides , researchers need the zoo to pick up some examples of animals for their researches because it has diverse species of animals .
177		Second , studying at home is very different from traditional learning . Unlike traditional classes , distance education courses don ' t take place in a classroom , where you are surrounded by your teachers and classmates . Students may find that it is hard to study without being kept under supervision . If you are the type that gets easily distracted , a distance-learning program may not be for you .
138		Besides that , long-distance education provides students the opportunity to access the immense knowledge resources and a variety of teaching approaches . Pupils can obtain materials for their curricula just by one mouse click , such as science reports , study posts , documentary records , etc . A student can even select a specific online course based on his own preference and time schedule so he can control the learning progress and make satisfactory achievement on this course .
3		Secondly , through tourism industry , many cultural values have been preserved and natural environments have been protected . For instance , in Vietnam , many cultural costumes and natural scenes , namely Û÷ Trong Dong Ûª drum performance and Û÷ Ha Long Ûª bay , are being encouraged to preserve and funded by the tourism ministry . Without this support and profit from tourism , many traditional cultures would disappear due to its low income works . Thus , tourism has survived many non-tangible cultural values and beauty scenes .
390		First of all , it is true that people use their money to become an inspiration are definitely not a good mirror for young people . We definitely do not want our children to spend money on luxurious custom or lifestyle just to be similar to someone , especially when these people are not symbols of any talent but showing off . However , the young generation these days is very conscious toward positive lifestyles . They are mostly being educated at very early ages by family or schools as to distinguish what is benefit for them . Therefore , it is not easy to influence young people these days when they are well equipped of life skills .
23		Moreover , the mobile phone has become a dispensable multifunctional tools in people ' s daily life . Not only used for communication , but it also functions as an Internet browser , a music player , a personal organizer and so forth .
176		Secondary , visiting a well-known museum also can broaden our horizon . Those outstanding and diverse range of objects , with classic and magnificent art , is guaranteed to inspire us ! In my city , National Palace Museum is celebrated for collection of ancient Chinese artifacts . To my astonishment , Jadeite cabbage is the most famous artistic work , which is made of jade , is vividly shown .
166		At the weekends , there is a great number of things to do in the metropolis . There are numerous bars , cafes and restaurants where I can go with my friends . Multinational cities have restaurants with different national cuisines . I am fond of Italian food , and if there is an Italian restaurant in the city , I will definitely visit it .
347		However , buying habit is a very personal things for individuals , the advertisement is not the only cause for people to buy , sometimes it depends on one ' s needs and ability of consumption . It is unlikely to buy things impulsively for adults who have concern of arranging disposable income . Most of them have to allocate the money if they doing other purchase . On the other hand , children and adolescents who is not economic independence is more possible to buy things impulsively without considering whether they need it or not , since they do not have financial pressure from life and ability to define what is necessary .
26		First of all , to make their food easier to prepare and taste delicious , almost every producer adds a wide range of artificial ingredients in to the food that is now purchased by most people . Some ingredients being added have caused dire consequences . For instance , there are usually some articles in newspapers and magazines which report the relationship between certain chemical components in some food and diseases . Thus , easy-to-cook foods sometimes could be dangerous for human ' s health .
256		First , in terms of learning , attending class is more effective than simply studying alone to pass the exams . Classes are designed diligently for the students and professors absolutely bear more knowledge than the students . Professors not only have the knowledge , but also equip with experiences , knowing how to guide their students toward their academic achievements .
248		Some may argue that as time is different , the condition of job market is completely different . Therefore , choosing a job similar to one ' s parents ' is not always a correct decision . I agree with this opinion to some extent , but when it comes to the trend , no one can predict it correctly . The condition of job market changes enormously fast like a flash , so that there is no way to predict any job can be popular for 30 years or more .
57		"Unfortunately , many governments restrict the artists . Frank Zappa once said , "" Mind is like a parachute , it doesn ' t work if its not open "" . Restrictions would just curb the innovative ideas of the artists and would limit their brains . Like the media , artists should also be given the freedom to express their ideas freely . "
230		First of all , when children get a job , they are able to earn money by themselves , instead of getting pocket money from their parents . Thus , it is an oppertunity to learn how to deal with money . Take me as an example , when I was 16 , I found a job during summer vacation and earned some money by own . At the beginning of the semester , I was told to buy a text book . Unfortunately , I spent most of my salary hanging out with my friend . Therefore , I finally realized that I should learn to make a plan before I spend my money , and that did influence me in my life now .
325		Admittedly , the ability to adapt oneself to the new environment has been proven to be part of job . This ability is helpful in communicating with other workmates , cooperating with other workers needs this ability , too . But working alone is a longer-term job than communicating , that is , the ability of adapting oneself to a new environment may be necessary for a fresh worker , but the excellent knowledge of this job will be benefit till one leave .
180		By participating in an organization , it is a positive way for people to obtain some experiences on a particular purpose . A solid group can be a suited environment , which provides people to improve themselves or broaden their horizons . For example , as a student majoring in mass media , I have taken part in mass media student group for a year . When being in the department of art , I have not only learned how to do a project , but also known some famous artists during the term . Above all , it is advantage which increase an opportunity on my resume for the sake of getting a better job .
51		First , I think a library is vital and strategical part of a university . All professors and students need to have a modern and well-equipped library because , after internet , library plays an important role in research . Although sport is important , it does not have the same priority of library has . In addition only small part of students attend sport activities . For example , in my university number of students who use the library is much more than students do sports activities .
347		In addition , products usually look more gorgeous and with good quality in advertisement , people are more likely to buy goods impulsively without a second thought . A good advertisement can convince people to believe that it is what they want , even though it is not the real needs of the society . And there are always people purchase particular products swayed by advertising which makes it a trend to follow for other people who is unnecessarily need it .
7		First of all , to obtain information , using the internet is quicker and more convenient than reading newspapers . Contrary to the past when people had to wait long hours to take a daily newspaper , nowadays , they can acquire latest news updated every second through their mobile phones or computers connected to the internet , everywhere and at anytime . As can be seen , these devices and machines are very common in all parts of the world , making it easier for people to read a number of things that newspapers can not provide in only some pages . Hence , the print media has failed to keep its important role in the provision of information .
178		In the first place , the establishment of a large shopping center will provide the residents a more convenient place to go shopping . Here is a positive example : Queens Center Mall , a shopping mall located in Queens borough of New York City , provides a wide vairtey of stores , products and services , from clothing to electronics and restaurants , that consumers can choose . It is widely thought that it is one of the most productive malls in New York . I found that I could find virtually every brand or store , including Macy ' s and JCPenney , when I visited there . As far as I am concerned , a large shopping mall provides a location for residents to pursue during their leisure time .
39		Firstly , many facts about solar system can be discovered . For instance , a picture of planet earth proved that the earth is round , not flat . Another example is that it is the earth which goes around the sun , not vice versa . If it was not for the space exploration , we would never know these facts .
172		Second , from an economic point of view , people often argue that an apartment is more expensive . This is only partially true , you could rent the extra rooms in the apartment to other people and rent would be a lot cheaper . Transportation is another issue , you have to go to and return from the university everyday . You could choose to use public transportation , a cheaper option , or to have a car . The car is an expensive option , but also offers freedom of schedule and destination .
216		First and foremost , we all know that upgrading public transportation will surely aggravate the pollution and accidents . The buses , cars and trains regularly emit a noxious gas which causes lots of fatal diseases such as lung cancer and pneumonia . Moreover , the sound emanates from the engines can worsen our hearing . Most importantly , there are many accidents happening on the roads . For example , in my country , buses are attributed to the cause of skyrocketing of accidents . Each year , Vietnam has approximately twelve thousand people die of accidents which is equivalent to the death toll of the tsunami in Japan .
58		Unfortunately , the meaning of competiton has been modified in a wrong direction . An individual must compete with oneself only , instead of trying to beat others . Competition has helped the development of science and technology . Competition helps in improvement and evolution . For example , every other day , new cars are developed by companies which are more efficient than others . This kind of competition gives customers more options .
243		In addition , writing e-mail helps people express honestly . Some people think that the face-to-face conversations make them feel stupid . Sometimes , their ideas are not expressed as exactly as they expect . For instance , I want to talk to my friend about a ticklish problem like her behavior , it ' s hard for me to face her and explain what she should do . Therefore , e-mail will be a good tool to help me speak out . She will just read my e-mail instead of listening to my voice which can make her annoyed . I don ' t have to worry about any other thing can make my opinion become unpersuasive .
192		When you have just few close friends , on one hand you develop a more intimate relationship with them and you feel you can trust them more , but on the other hand they often will give you viewpoints not so different from yours , adding less to your experience .
25		However , it is inevitable that there will be more factories built with the development of our society . Therefore , how to improve the disadvantages of building a factory would be more important than whether to build it . In fact most problems can be avoidable if the factories put in real and great effort to manage their waste well .
43		Secondly , these sporting occasions are a good opportunity for people to be proud of their country . For instance , when the Football World Cup was organised in South Africa , its citizens filled up the stadiums , cheered and waved national flags to support their national team on the field . South African national and traditional songs were played in the streets throughout the night . This example demonstrates how people might take numerous elements from their roots and history to proudly display them while supporting their team . As a result , it is clear that people can freely express their patriotic feelings during international sports events .
210		The second reason why governments should allocate more budget on prevention from illness and providing health education is the welfare of the society . In my opinion , there is nothing more important than health in a human ' s life and the happiness and welfare come with health . Therefore , a government ' s role should be providing means that lead its citizens to learn how to prevent from potential illness that can cause misery in people ' s lives . For example , the marketing campaign of Ministry of Health in Turkey which aimed smoking problem among the youth increased the well-being of those who quit smoking and adapted a better lifestyle after the campaign .
183		First of all , since people watch television too much , they can be isolated from others . Children , for example , pay more attention on movies , music show provided by television and do not want to do anything else such as going to school or practicing exercise with friends will be taken apart by others . Gradually , their friends leave them behind either activities or studying .
381		First of all , we need to consider that police armed with guns or any other kinds of legal weapons just attempts to protect not only civilians but also himself . As a result , criminals todays are very sophisticated so they spend a large amount of money to acquire modern weapons to cope with the police and serve their own nefarious needs . Thus , citizens in that society can be shot by both police and offenders accidentally . Moreover , while on duty , not only are private citizens affected but facilities such as cars , houses , streets are likely to be destroyed by guns . Therefore , a society that its police force carries guns will be definitely seen as a highly violent one .
152		We live in an era that technology is developing in the speed of light , steering the world toward a much more convenient place . A clear-cut example that supports this idea is the invention of smart phones . The strong navigation system installed on the phones has been rescued lives of many who left alone in remote areas like forests or deserts . Moreover , some people criticize social networks as tools that have ruined true relationships and friendships by reducing face-to-face communication . In my opinion though , social networks such as Facebook could foster the ties between friends and family members who are obligatorily far away from each other by keeping them in touch , the thing that was impossible less than 20 years ago .
370		With the rapid developing pace , IT seems to have turned its users to its slaves . In the past , there used to be World Wide Web or e-mail , but the cyber world now varies form games , online TV shows to means of communication , and probably still keeps going . Such irrisistible temptations drift people from the real world to the unreal ones , resulting in their dependence on technical equipment . What is more , the lack of soft skills attained form outdoor activities will agitate the IT addict , therefore , staying inside with computer and mobile phone will always be the first alternative .
382		To start with , since technology was introduced , student have been exposed to a wide range of information , which neccessarily broaden their minds . The internet , for example , provide knowledge in the form of news , radio talks , tapes or reseachs on any particular fields . There , the students can not only ascertain concerned subjects but they can also get access to relevant issues and discuss with people worldwide .
257		Finally , you have to work hard to learn and to get a lot of information before doing a project in good way . The most fortunate people in the word cannot manufacture an automobile or build a high tower just by her or his chance . These plans is done by someone who is mastered in his / her work . Undoubtedly such people do work hard and have great experiences because of their hard works .
143		The first and foremost reason lies in an inevitable fact that to be successful , we all try to reduce the risk we might encounter . The lower the factors making us fail we have , the higher probability to success we own . Consider a circumstance in which one person is rich because he knows a lot of knowledge of investment . He can focus on certain companies which he thinks is worth it to invest , and then just waits for the not so high but constant income . He does not have to invest some dangerous companies to get higher profit which might lead him to bankrupt in a short time . Therefore , we can commence to agree that successful people do not have to try new things or take risks .
174		"Second , not all of serious movies are boring . "" Click "" is a very interesting comedy , with a serious approach about the importance of having a balanced life between family and work businesses . The movie is humorous and satiric , which leads us to think what is the most valuable of our lives , and it reminds us how important our families are . Thus , the hidden meanings of serious movies are usually beyond words and images which make us think about ourselves . "
134		On the other hand , it is no doubt that the importance of social skills have been recognized by increasing number of employers . It is because people nowadays are required to work as a team in their jobs frequently . Interpersonal skill plays an essential role in helping colleagues to cooperate with each other , especially when conflicts arise . Better social skills allow them to resolve disagreements in a much more harmony way . Besides , organization have been transformed to customers oriented . Excellent social skills can help employees maintain strong relationship with their clients which thus lead to a better customer satisfaction .
343		On the other hand , it is undeniable fact that advertising market gives lots of working opportunities from producers , writers to models and cameramen for all of people as long as their qualification adapt to the demands . Moreover , advertisement enables to support users in getting accustomed to enterprises and know thoroughly items sold from these producers . Take Coca cola for an example , this drinking firm is well-known as one of companies invested a major part of their money in advertising . No wonder why this drinking title becomes more and more familiar with customers around the world . Last but not least , online advertisement is one of the easiest approaches due to their potential gains such as cheaper cost , convenience and easily observing .
305		To begin with , going to classes are sometimes waste of the time . For instance , some lecturers in our university read the same text in the reference books for that particular course module . Further , they didn ' t explain the contents in order to understand by the students . It was waste of the time . Because the university students have grown up , they have enough ability to read and understand the text book . Moreover , with the modern technology , students can collect more information from different sources . For example , from the Internet , students can read many articles and e-books and can watch video tutorials which provide the information more apparently . However , some lecturers deliver lectures very informative and interesting way . When the students attend that lectures , they can obviously feel that it was very useful and they did not waste their time .
257		To begin with , famous people are usually diligent people not lucky people . Hard work make you a professional man / woman which are powerful in his or her job . I mean , when you work hard you decrease portion of chance in your success . For example in football game it is said that penalty-kick need good chance to be goal . Statically the chance of being goal is fifty-fifty . But I think Ronaldo make a goal from a penalty-kick with more possibility than me . It is not for which Ronaldo is more fortune than me . Definitely it is for which he have more practice and exercise than me . He do a lot of exercise in football field every day , so it is not for which he is luckier than me .
22		However , on the other side of the coin are voices in the opposition , saying that universities provide not only skills for careers , but also academic knowledge for the human race , such as bio science , politics , and medicine . These academic values are necessary to the progress of the world . More importantly , many researches in the ivory-tower have created ingenious discoveries and achievements for the development of modern society . Another significant factor of universities is that diverse experiences in the campus life can make the young generation more competently because there are a number of chances through internships , deeper discussion , independent life , and exchange scholarships .
128		First of all , as I mentioned above students should have a right to choose what they want to study . Not allowing students their desired subjects to be chosen is a restriction of human rights . As children of independent country we should know our rights and opportunities we have in order to achieve our goals and dreams .
53		On the other hand , many farmers and owners exploit animals beyond their limits . For instance , cows are often injected by Oxytocin , a hormone which is used to forcibly increase lactation . This in turn , causes lots of discomfort and pain to the cattle . Furthermore , thousand of animals undergo painful suffering or death as a result of scientific research of drugs and various products . Another example of this is cage farming which is against animal rights . Many other practices like , equestrian sport where horses run miles and miles and beaten up by jockeys to make them run more faster . And above all pleasure hunting of defenseless animals .
78		Furthermore , taking environmental consequences seriously can enhance working efficiencies . If a firm is environmentally conscious , it may have to make optimal use of its resources to improve its production lines and equipment , which can boost productivity . Therefore , it may spur its economic development . On the other hand , without the requirement of environmental preservation , the firm would still consume a vast amount of energy which constitutes a large part of its operational costs , being a hurdle to the economic development .
207		To begin with , the major cause that leads to urban migration of young adults is that cities often offer more well-paid jobs and study chances compared to rural areas . Obviously , many large companies and universities often locate in cities which are hailed as promising lands to develop their career . Therefore they move to big cities to pursue academic career and find jobs in order to have a higher standard of living . For example , if a gradate stays in the city after leaving his college and seeks a job with good salary instead of returning his village to do farm work , he could perhaps buy a house or his own car after a short time .
