ID	Label	Text
179		Stress , our body ' s way of responding to any kind of demand , can be caused by both good and bad experiences . Stress may be a positive mobilization to drive for success . However , it is widely thought that we experience stress any time , which comes across unexpectedly that frustrates our goals . As a result , if we don ' t have a good stress management skill , it may lead to some critical problems .
10		In addition , the policy would play a pivotal part in relieving traffic jam . It is quiet clear that traffic congestion is a serious problem in many big cities . The main reason for this issue is that there are a great number of vehicles flowing on roads . In order to tackle the problem , governments have to turn people ' attention on public vehicles to reduce cars and motorbikes . There is the possibility that improving roads and highways does not seem to reach the major cause of traffic congestion .
70		Specifically , price control institution has been used in plenty of social areas , for example , in the farming products and in the real estate area ; however , whether it can work out for alleviating traffic and pollution pressure ought to be evaluated . On one hand , governments have a macro-economic perspective to control price in various areas according to social demands . Consequently , it seems not easy to increase petrol price instantly . On the other hand , pollutions are not just caused by the burning of oil , chemical pollutants , extra lights , also constitute considerable amount of pollution . In addition , the improvements of work efficiency also attribute to the speed-up of working pace , resulting in traffic jams during rush-hours .
105		However , the current cost of medicines is , in fact , reasonable and based on the medicines ' effectiveness . Apparently , the process of researching , testing and producing drugs in masses costs a substantial amount of money . Moreover , these products prove to ensure human health completely . Suppose companies were forced to reduce the cost of drugs , they would make no profit , even running up debt because of production expenditure . Therefore , the measure cannot be adopted , otherwise those companies will go into liquidation . In short , this is not a long-term solution .
195		Secondly , the centre for research in agriculture helps the economy of my country to improve . The agriculture field has only thirty percent as a market part . The centre of research can raise the market part of this field by developing the agriculture products . For example , the dates are the most important agriculture product in my country . The centre of research for agriculture can make some research in how to get a good quality of this product , how to treat the Palme and maybe how to treat the land of the palms .
106		Secondly , the image of a healthy nation can be promoted when government restricts public smoking by imposing stern penalty to the offender . For instance , the Brunei government had recently enforced a law against smoking in public areas such as cafÌ©s , hospital and shopping street . This step has curbed down the numbers of smokers in the country and as a result , Brunei remains a place known for its tranquility and cleanliness . This example shows the benefit of restricting public smoking to a country as a whole .
379		On one hand , i agree that money is very essential in order to meet human ' basic needs . More specifically , people tend to choose high salary jobs so as to not only help themselves but also support partially or wholly their family ' s living needs such as food , clothes , accommodation , education , medication . It is obvious that people who are woking in art or painting industries , for example , will find it quite difficult to live comfortably and enjoyably . This is because they are doing what they love , their income however seems to be quite low compared to many other career paths .
281		Lastly , family is a root of society . If everyone in family did not have time to spend with each other , that family could have problems , If family had problems , it mean society could have problems . When society had problems , it could impact to a nation . Thus , government should create campaign to fill love to family . For example , setting event once a week to gather everyone in family to spend time with each other . When family understand each other , it mean society and a nation will not have much trouble .
96		It is undeniable that when the background of the convicted is ' dug ' deeper and is revealed to mass of anonymous people , his privacy is being jeopardized . If finally he is proven innocent , he may feel embarrassed to face the public . However , I am sure that the crimes done by criminals should be brought to light and the public should be aware of it so that they will not become a victim as well .
355		Nevertheless , it is undeniable that kids are amazing learners , and the best time to hone them is in their younger years . The introduction of foreign language will be new to them ; however , their curiosity will drive them to learn and comprehend . In this way , grasping a new language will be natural to them . In addition , the positive impact of this strategy is beneficial to both learners and teachers . Teachers will not find it difficult to make students learn such new concept in their teenage years . It is certainly clear that the advantages of early introduction of foreign language outweigh its disadvantages .
290		Second , I think that a large company can give better salaries than a smaller one . The fact that a company is a large one , this means that it ' s having a considerable success . In other words , this means that the company can give more salaries to its employees . For instance , common sense would tell us that a famous and international known company won ' t give the same salary as a small local company .
131		Furthermore , investing in art could bring employment opportunities and could end in return of capital occasionally . The investment could be paid back through the values of the created works of art which as a matter of fact should be considered as national possessions .
258		A good and experienced teacher can help me learn faster and easier . Sometimes when learning a course by myself which is hard and confusing to understand and has few sources available , I get discouraged after spending a lot of time . In this situation , I ' ll look for a teacher and request for help from him or her . And then he or she will teach me the course efficiently in a short time and therefore I will learn faster and better and won ' t get discouraged and confused .
31		Secondly , an increase in the number of automobiles causes terrible traffic congestion . Once we get into the traffic jam , it forces us to waste our time for a while . What is worse , traffic congestion irritates drivers and as a result , it leads to an increase of traffic accidents . Thus , the methods to reduce the number of automobiles and to control car ownership and use should be immediately planned and implemented .
339		Competitive children are more likely to be confident enough to handle the situations independently . This factor initially arises from the school , where teacher encourages student to feel more competitive through the grading system , and this is the place where children are trying to get on the top by scoring the highest marks . This factor will lead them to be successful in their lives ahead , but will also restrict them in many ways . For example , MNCs are mainly focusing on a team work , and a person with the competitive mind would be having a difficulty in managing the situation with the team .
275		The first important point that I want to make is that sociologists found that our characteristics and personality forms early in life , even though when we are not borne . So it is crucial to learn our children as soon as possible to learn financially issues . To clarify my point I would like to say a memory from my childhood , when I was at age 7 my father gave me monthly money to buy thing that I liked . First time I spend the whole money to eat at school and my money finished . I asked my father for extra money , but he refuse to give it to me . I found that I should manage the way that I spend money . From then I learned to be economical and now I have every thing I wanted .
116		Another reason why artists should be helped is because talent in art is extremely precious and should not be wasted . Indeed , not many people are blessed in the talent of paintings and work crafts . Hence , this type of talent has to be valued as other types of talents such as talent in science or literature .
300		Firstly , several vacations throughout the year will keep stress level of students low . Many educational bodies schedule its small vacations after term exams so that student ' s get relief form exam pressure . However , research done by universities proves that student ' s performance improves if they get regular breaks from their learning , preparation and examination schedule . Many colleges in foreign countries provide vacations to students after each semester that facilitate student to entertain themselves as well as prepare for their next semester . Also several holidays aid these students to not only amuse themselves but also arrange fund and materials such as books and references material for their upcoming course .
337		"However , other people may perceive this issue from different viewpoint . With rapid development of the internet , people are able to enjoy quick electronic communication via internet . For instance , as lots of chatting apps available online such as "" Weichat "" , people tend to send instant messages free of charge by using their phones rather than face to face communication . Therefore , mobile phones have shortened the distance of communication . "
28		First of all , I do support the idea that advertising alcohol , cigarettes , goods and services with adult content should be prohibited because these kind of ads will have negative effect to our children . Youngsters might be tempted to buy cigarettes or alcohol and later to start consume it on a daily basis . Fortunately , some countries take this issue seriously and advertising alcohol , cigarettes and materials with adult content is banned on those countries .
62		Right to education is a basic human right of both , males and females . The whole world aims for women empowerment , and to achieve this , females should be given equal opportunities as males . When universities will accept them in equal number , both genders will be able to nurture their talent and a healthy competitive environment will develop .
83		Another reason to fortify my opinion is that even civil usages of atomic power pose a dire threat of radio activity . For example recently there has been an incident in which an atomic power house leaked tons of radio active material into air when an earthquake hit the surrounding area . This unfortunate event proves that no matter how much careful we are such accidents are inevitable .
351		To begin with , I agree that in order for people to cover their daily and general needs they need money as well . However , aspects such as : friendly colleagues , environment and work-place condition , sometimes , have even more impact on person ' s happiness and quality of life . People , for instance , who don ' t like their co-workers and working condition are considered less satisfied with their jobs , despite of a high salary . In this sense , it is also one very salient proof of the accuracy of my position .
86		To begin with , it is undeniable that education is better in big cities in comparison with countrysides . For instance , in my country the best schools , universities and institutes are located in cities , and todays education is one of the most important parts of our children ' s life . Therefore , it is a good idea for children to past their first earlier life in the cities .
104		First and foremost , the Internet is an adequate source of academic information , which will potentially fulfill the needs of university pupils . Nowadays , not only are lectures available online , it is also applicable to find reference e-books as well as multi-aspect documents on the cyberspace . As such , the Internet has grown to become the largest virtual library ever . Moreover , with the use of the Internet , distance and time seem to be no more a hindrance . College students can save their time browsing for necessary information through the web instead of spending hours wandering in bookstores or libraries . Last but not least , the Internet offers a more effective and practical method of studying . While virtual flowcharts and animations may simplify complicated scientific processes , Google and Wikipedia are always accessible for detailed responses to every query .
177		Furthermore , there is an advantage of traditional school - socialization - establishes relationship with classmates . We can learn a lot from programs at home ; however , our computers or televisions can ' t teach us how to get along with people . For example , students may learn how to cooperate with classmates from teamwork . Studying alone at home might deprive us of these significant and valuable opportunities .
17		Second , I think watching television programs makes us lazy . We usually spend our times in front of television for at least three ours a day when we come back home after eight-hour working in the office . Hence , we do not have time to spend for healthy activity such as going to a gym or doing other sports . This makes us a lazy person who prefers to do sedentary activities like watching television shows rather than be active and sociable .
101		First and foremost , if senior workers dominate the working sector , there will be lesser job opportunities for the fresh graduates . As a result , most of them will be forced to take up careers which are poles apart from what they had studied for . To illustrate this further , a medical graduate might find it very disheartened when he had to spend around five precious years studying medicine and at the end of the day , he will have to take up another profession rather than doctor due to the insufficient job opportunities available . On top of that , due to the lack of genuine passion on the work which was not of their option , there is a greater possibility for their performance standard to dwindle at their workplace .
166		A night club is an interesting place to visit for young people . There a person can listen to music , make new friends or enjoy a a drink alone . Cultural life of a metropolis is always an entertaining one . I am keen on museums and it would be a pleasure for me to spend several hours a week in front of famous paintings , sculptures or artifacts . On special dates , city offers free exhibitions which are available for everyone who is interested in art .
241		Moreover , in the urban areas there are also more citizens what means , that the culture diversity is huge . Meeting and knowing new people ' s tradition is an unforgettable experience , which could influence on one ' s previous habits .
191		Increasing the motivation and competence spirit are another benefit of group-studying . In a group of student , the best of those always encourages others to study harder . Besides , pupils often have a tangible competence in order that they can get the highest grade in a group . Clearly , better learning is one of noticeable result of these competences and encouragements .
381		Secondly , police force carries guns only in high crime societies . Hence , people and police in those ones usually deal with dangerous diverse crime ' s categories such as theft , robbery , murder , rape , vandalism , arson . Obviously , Those are possibly the strongest evidences to determine a society suffering a high level of violence .
73		Looking from another perspective , written words are also vital in order to spread across certain messages . With only pictures , everyone is left to their own interpretation on how they perceive the images . Nonetheless , this is different when words are used to explain what the illustration is about . Furthermore , the primary way of educating students is also by this way . Academic textbooks these days are laden with words besides pictures to guide the readers to comprehend better .
261		Admittedly , the study of art and music is supposed to rely on younger student ' s own interest . The education of art and music would not work if students resist it . Thus , the school should replace some basic science class with some art and music class in order to cultivate student ' s interest of art without adding extra study pressure .
269		However , someone may maintain that good specify knowledge is more crucial for future job . Studying harder in school , getting a good resume and absorbing lots of working knowledge , which can make these graduates more competitive than other applicants in one certain job . But imagine it , a person who is good at working knowledge but has an poorly relate to people , and a person who has a good ability of relating to people but his working knowledge is less better than the former , which person do you want to be ? I think majority of people would choose the former because it has more chance than the latter in terms of getting good jobs in the future .
188		Having children in the daily exercise routine from an early age will teach them the important value of having physical activity in their every day routine . Children are bombarded with lectures about nutrition and physical activity ; however , they will be more beneficed if that knowledge can be put in practice . Moreover , they can stick with the routine and make the daily physical activities a good habit on their whole life .
113		Firstly , in the area of health , poorer nations normally have less quantity of doctors and nurses compared to richer nations . High population in poorer countries due to lack of family planning caused the proportion of doctors unbalance to the quantity of resident . On top of that , poorer nations are lack of hospitals to fulfill the demand of the patients . To solve these issues , richer nations can contribute by delegating doctors and nurses to these power nations as well as donate money to build hospitals .
385		On the one hand , I agree that a police holds a responsibility to tackle of violence in the urban or suburban areas using a gun . An obvious example of this happens in The United State , a man killed more than ten people in the cinema using a weapon , while a police shot in the foot to paralyze him . Obviously , police officers can force a criminal to surrender , because they have a weapon which will prevent an escaping criminal who poses a serious danger to the public . As a result , some military weapons need encouraging for police officers to protect the public and minimize the rate of violence .
296		Next , technology destroys the language . Ever since people used computers or cellphones to chat with others , they created their own language to communicate . Because people try to type as fast as they are talking , they use a lot of abbreviations and broken language . This has gotten worse with twitter , myspace , and facebook . What are even worse , young people who are still in the early ages are exposed to them and impeded by the newly developed inventions . To clarify , my younger brother does not know how to spell the words correctly and he talks to his friends with terms that I have never heard of . I have tried to correct him for couple times but he just thinks that I am too conservative .
378		Last but not least , compared with teachers , parents do not have enough time to spend with their children . Nowadays we are facing a global economic crisis and it is necessary for both parents to work , hence there is only limited time for them to teach their children . Thus , it was impossible for them to be a good teacher .
123		In the first place , there is no doubt that parents and other adult relatives are more experienced towards children , therefore they are the best advisor for their children . They have experienced a large numbers of stuffs during their life , so if children listen to their advices they can prevent happening worst things . Also , they can save value things in their life such as time and money , and enjoy they life with the best way .
323		Thirdly , I totally believe parents love their sons or daughters unconditionally . Therefore , even when we grow older , get married and then have our own families with spouses and children , parents always keep watching us and help us to realize which is right and which is wrong in life . For instance , my older brother has got married and lived independently for two years but when he faces difficulties in his work or his life , he comes back to meet our parents and ask for advice .
109		The major opposing argument is to protect the safety of citizens . In other words , the government should disclose the information to the media in a timely manner , especially for disasters and outbreak of new diseases . Taking the SARS in 2003 as an example , the Chinese government limited the amount of information for public access which therefore causes numerous deaths . Even so , another perspective on this is to prevent the citizen from unnecessary fear and unrest .
71		Besides , it is obvious that publicizing brand image or a particular product of mass media could boost sales for companies . In a larger sense , it could simulate household spending and therefore promote the economic development of the whole country . A recent study shows that after launching an advertising campaign , the sales revenue would increase by 40% , which is the very fact to verify its positive influences on economic .
89		Finally , human need some crucial things to continue their life , and most of them are industrial such as medicine . Therefore , some lands should be assigned to industry . Todays life has some difficulty which become comfortable with the help of industry .
236		As for students , we can get what we want to know from textbooks , webs or teachers . But we can only turn to our professors when we want to take part in a research and to get ourselves promoted . If a professor doesn ' t get any researching works , he cannot give us the opportunity . In addition , a professor who is concentrate in his or her research is thinking and creating new ideas all the time . He or she may stimulate us students to come up with some creative sugesstions . That is good for both of the professor and students .
88		Second of all , experience shows while people doing a job constantly , they become more experienced in that subject , so in the final effort they become successful with the high percentile . For example , scientists experiment a substance for a long time , after they gain lots of experience and knowledge about that subject they decide to make it final .
116		In addition , sculptures and paintings in the museums and art galleries generally reflect the culture and civilization of every generation . Therefore , culture and history of a country can be reserved and assured by art . Young people are also able to get more knowledge about their country ' s history and culture by observing various work crafts .
221		First of all , the zoo gives humans new knowledge . When you were so young that you did not know many kinds of animals , what should you do if there were no zoo ? Inevitably , the zoo is the important place for innate learning . The zoo also let students have a chance to learning biology practically . They are able to observe animals ' behaviors and features . Moreover , practical learning help students relax from a boring lecture class . Besides , researchers need the zoo to pick up some examples of animals for their researches because it has diverse species of animals .
273		But by living in big cities one sacrifices quiet and peaceful life with breathing fresh air and loses much time in traffic and anyway for transportation , because distances in big cities often are too far to pass quickly . Every technology has it Ûª s good and bad effects but I prefer having the technologies with their disadvantages to living like 16 century without any of modern facilities of technology . In addition to what mentioned , medical technologies is completely better in big cities and in my view this profit overcomes all the bad influences of technologies on human kind .
28		These days , not only many businesses , but also governments have to rely on advertising . For example , tourism makes up one-third of the Czech Republic ' s economy . In order to promote the country ' s attractions , the Czech government has to advertise and sell its services to foreign consumers . Only well planned and well targeted advertising will bring more foreign tourists to the country .
138		Besides that , long-distance education provides students the opportunity to access the immense knowledge resources and a variety of teaching approaches . Pupils can obtain materials for their curricula just by one mouse click , such as science reports , study posts , documentary records , etc . A student can even select a specific online course based on his own preference and time schedule so he can control the learning progress and make satisfactory achievement on this course .
156		Finally , beside all above mentioned items , the study of youngsters shall always been controlled . For example , a child watches a frightening movie . On the other hand , he has to study for the exam . In this condition , because he is thinking about the movie or whatever has happened in it , it is obvious that he wouldn Ûª t be able to concentrate on his study perfectly . Hence , the study of a youngster would affected terribly .
166		At the weekends , there is a great number of things to do in the metropolis . There are numerous bars , cafes and restaurants where I can go with my friends . Multinational cities have restaurants with different national cuisines . I am fond of Italian food , and if there is an Italian restaurant in the city , I will definitely visit it .
396		But our standard of living also depend on another factor - spiritual life which is related closely with arts . Arts include many forms and music as well as cinema are the most typical . These two art forms not only provide the public with entertainment but also contribute significantly to the economy . The income of film and music industries produce millions of dollars each year for the Goverment , for instance K-pop and Hollywood , and these industries can not survive without goverment ' s financial assistance .
226		"Secondly , people ' s success in the past is as significant as those mistakes . If the predecessors ' mistakes are the indirect way that leads us to the goals , others ' accomplishment can be served as the direct way . By looking into the ways other people use to achieve their targets , we have the chance to make those mine , put them into practice and , of course , be successful like them . For instance , Edison ' s statement "" Genius is 1 percent inspiration and 99 percent perspiration "" is still helpful for everyone today , and probably in the future . "
256		First , in terms of learning , attending class is more effective than simply studying alone to pass the exams . Classes are designed diligently for the students and professors absolutely bear more knowledge than the students . Professors not only have the knowledge , but also equip with experiences , knowing how to guide their students toward their academic achievements .
367		The proportion of women is rising year by year in many parts of the world recently . Automatically , the issue stimulates the stakeholders from many places to think what kind of preparations they should take for stabilising the economic growth and the quality life of people . We can see now that women tend to work in various fields which in the past normally done by men such as being engineers , and dealing with machines . Those activities have proven that women can also do the men ' s works . Therefore , female students are indicated having the same potential and capability as men .
368		In addition to this , introducing smoking ban in public places would greatly discourage people from engaging tobacco puffing . For instance , further enforcement banned smoking in capital in Sri Lanka has reduced this consumption related diseases and deaths , as per the ministry of health . As this shows , smoking restrictions has successfully daunted public from this bad puffing that put less strain on country ' s healthcare systems .
302		Finally , with savings you can afford some luxurious goods and fulfill your dreams . Working hard and saving money for later on investments is a great way of getting a satisfying feeling and to reward yourself for something you have accomplished . For instance , I made a month-long backpack trip through Southeast Asia last summer with my girlfriend . Without our savings we could not have pursued our long-time dream .
193		The use of public transportation helps in reducing the air pollution . Cars use oil and gasoline and send out gas such as carbon dioxide , heat and so on . They cause pollution and make the Earth warmer . The more cars are driven , the more pollution will be put into air . If we use the public transportation , less cars will be used and less pollution will be emitted . The atmosphere , surrounding us , will be protected and help us more healthy .
158		There are different reasons which persuade that people should not restore old buildings . As a result of the rapid urbanization process , in which rural people must go to urban centers to look for job opportunities , the question of the preservation of old buildings has become more pressing . Because of that need , governments can construct more accommodation instead of preserving old buildings . Besides that , the preservation is very expensive because all components of old buildings have historical values .
118		However , their talents should not be overrated . Other people say that singers and athletes , in fact , contribute insignificantly to the development of the society . It is assumed the amazing performances they give to the audiences are only valuable in aesthetic and entertaining terms . While scientists invent machines serving daily lives , doctors take care of patients and cure their diseases and policemen help to ensure the safety and stability of the nation , singers and athletes do not play a helpful part in improving the material life . They commit themselves to promoting relaxation and enjoyment for the audience . Indeed , their contribution is less important than those from doctors or scientists , albeit necessary . Hence , their privilege of salary seems groundless , while the main work forces receive modest salaries which only enable them to afford bare necessities .
230		First of all , when children get a job , they are able to earn money by themselves , instead of getting pocket money from their parents . Thus , it is an oppertunity to learn how to deal with money . Take me as an example , when I was 16 , I found a job during summer vacation and earned some money by own . At the beginning of the semester , I was told to buy a text book . Unfortunately , I spent most of my salary hanging out with my friend . Therefore , I finally realized that I should learn to make a plan before I spend my money , and that did influence me in my life now .
30		Furthermore , this will encourage all the parents to think of the way to help their children to achieve more in their lives as they need to make some contribution too for their children future .
268		In addition , students choose their major based on their interests . The university should provide the best equipment needed for physical education students . Because their major in completely involved in physical activities . In contrast , for an engineer or a medicine student I do not find it fair enough to equip gyms instead of their laboratories , because it really make the students enthusiastic to use innovative technology to learn and maybe find new things in their field .
276		Thirdly , many culture , people have many ways to entertain themselves . And dancing is one of that ways . Both people who see and dance also have a good time . For example , many event , such as christmas , last christmas I went to mall to buy gifts , and I was entertained by group of people in santa custom dancing in christmas song . I felt that people around me happy and group of santas also happy to see people happy .
278		First , besides the good body shape , sports have very vital effects on human ' s healthfulness . In my viewpoint , our body and moral health depend to physical activities directly . As a case in point , last month I had very difficult exam that I forced to study for one week back to back . After that exam , I felt depressed and exhausted . Therefore , I decided to go to gym to recuperate and it responded very well ! As a result , sports are necessary for students to acquire their energy and health .
51		First , I think a library is vital and strategical part of a university . All professors and students need to have a modern and well-equipped library because , after internet , library plays an important role in research . Although sport is important , it does not have the same priority of library has . In addition only small part of students attend sport activities . For example , in my university number of students who use the library is much more than students do sports activities .
365		First of all , public transport is a key factor to minimize the number of vehicles on the street . Buses and trains have been phased in the streets for quite a long time and have proven themselves the best candidates among all options . Apparently , a bus can carry no less than 30 people , while a train can carry as much as nine or even ten times of that number . Not to mention the fact that highway train is operated underground , which leaves the street above with buses and non-fuel-based vehicles . Together , they will lessen the crowded image in most cities nowadays .
7		First of all , to obtain information , using the internet is quicker and more convenient than reading newspapers . Contrary to the past when people had to wait long hours to take a daily newspaper , nowadays , they can acquire latest news updated every second through their mobile phones or computers connected to the internet , everywhere and at anytime . As can be seen , these devices and machines are very common in all parts of the world , making it easier for people to read a number of things that newspapers can not provide in only some pages . Hence , the print media has failed to keep its important role in the provision of information .
208		For the primary concern , it can provide students a sense of direction in academy . Basic economic class can help the students touch the surface of this field , let them to know what this subject mainly discuss . That will help the students cultivate their own interest and a sense of career orientation . Finally , students may study harder for their economic dreams .
333		To begin with , nowadays , to keep in touch with loved ones in faraway places has become easy than ever . Technology revolutionized the way we communicate and in present , it is almost possible to do everything without tete-a-tete . By means of some software such as Skype , MSN , Whatsapp we can get in touch with everybody whenever we want . For example , in earlier times , people didn ' t leave for faraway places , because they could easily get lost . This is also one salient prove that the development of technology was a very positive .
393		Most importantly , particular coverage of heinous crimes may further traumatize the victims of crimes because they have already suffered greatly for what they have experienced . Without their consent , this could only add to theses innocent people ' s mental suffering and they may do some extreme actions .
52		Some people claim that the prevalent of English brings a great number of benefits for people . First of all , it promotes the communication and interaction between different countries more conveniently and clearly . In the ancient time , the different languages and geography set barriers for people to exchange their goods and ideas . Fortunately , the innovation of plane and train solved the geographical barriers . If we can popularize the use of English , the language hinder will disappear as well . In addition , English is a beautiful language , which is more systematical and extensive than many other languages . Learning English can foster people ' s sentiment and nourish their literature and art .
61		In the modern world , computers are used everywhere . Right from flying planes to sending a small document , computers are needed . They are used in space programs , wars , hospitals , schools and so on . Computers have made human life more easy , convenient and lightning fast . For example , in earlier days , if one had to send a message to someone in other country , it used to take months . But today , it can be sent in few minutes by typing a email and few clicks . Computers provide speed , increase efficiency , accuracy , precision , help to increase productivity and other countless benefits are provided by it .
135		International aid is critical because people from other countries may be facing much more serious problems . Many people , for example in some African countries , are living below the basic standards . They lack food , water or clothes which keep them warm , not to mention the education needs . What is worse , people who live in countries that are confronted with wars or natural disasters are facing even more severe issues such as security , homelessness or the pain of losing best friends or family members . It is clear that those people are in desperate need of international support .
127		The first reason is life is simple in the past . Nowadays , all humans compete together . Since world population getting higher , competition is getting fierce . If you are not able to handle your jobs , then someone will replace you right away . People need to put much more effort to keep their living condition . Therefore , lives in the old days is easier than today .
381		First of all , we need to consider that police armed with guns or any other kinds of legal weapons just attempts to protect not only civilians but also himself . As a result , criminals todays are very sophisticated so they spend a large amount of money to acquire modern weapons to cope with the police and serve their own nefarious needs . Thus , citizens in that society can be shot by both police and offenders accidentally . Moreover , while on duty , not only are private citizens affected but facilities such as cars , houses , streets are likely to be destroyed by guns . Therefore , a society that its police force carries guns will be definitely seen as a highly violent one .
66		In terms of time and space , technology makes it more efficient and effective to promote the traditional skills and ways of life . In the past , only when people went to the local place could they experience the specific traditional lifestyles . This means individuals who were engaged in work and therefore could not spare time to travel or restricted by traffic conditions had to miss the chance to appreciate the traditional skills . However , with the access to the Internet , one of the greatest innovations in modern society , humankind can acquire the traditional techniques displayed online anytime , anywhere .
152		We live in an era that technology is developing in the speed of light , steering the world toward a much more convenient place . A clear-cut example that supports this idea is the invention of smart phones . The strong navigation system installed on the phones has been rescued lives of many who left alone in remote areas like forests or deserts . Moreover , some people criticize social networks as tools that have ruined true relationships and friendships by reducing face-to-face communication . In my opinion though , social networks such as Facebook could foster the ties between friends and family members who are obligatorily far away from each other by keeping them in touch , the thing that was impossible less than 20 years ago .
181		Undoubtedly , the university will have to hire professors , employees and etc . Thus , a number vacant positions need to be filled . Also there will be more opportunities to work in the community . Moreover , when people have jobs , they will have money to spend on goods and services . This can also help stimulate the local economy .
257		Finally , you have to work hard to learn and to get a lot of information before doing a project in good way . The most fortunate people in the word cannot manufacture an automobile or build a high tower just by her or his chance . These plans is done by someone who is mastered in his / her work . Undoubtedly such people do work hard and have great experiences because of their hard works .
174		"Second , not all of serious movies are boring . "" Click "" is a very interesting comedy , with a serious approach about the importance of having a balanced life between family and work businesses . The movie is humorous and satiric , which leads us to think what is the most valuable of our lives , and it reminds us how important our families are . Thus , the hidden meanings of serious movies are usually beyond words and images which make us think about ourselves . "
343		On the other hand , it is undeniable fact that advertising market gives lots of working opportunities from producers , writers to models and cameramen for all of people as long as their qualification adapt to the demands . Moreover , advertisement enables to support users in getting accustomed to enterprises and know thoroughly items sold from these producers . Take Coca cola for an example , this drinking firm is well-known as one of companies invested a major part of their money in advertising . No wonder why this drinking title becomes more and more familiar with customers around the world . Last but not least , online advertisement is one of the easiest approaches due to their potential gains such as cheaper cost , convenience and easily observing .
215		Also , doing something for a long time can be boring , having hobbies and doing sports can refresh our mind . For example , at school , students have breaks every class so that they can relax for a few minutes and prepare for the next class . Humans are not robots ; we can ' t keep working for twenty-four hours . Doing sports or hobbies for a short time can recharge our batteries .
257		To begin with , famous people are usually diligent people not lucky people . Hard work make you a professional man / woman which are powerful in his or her job . I mean , when you work hard you decrease portion of chance in your success . For example in football game it is said that penalty-kick need good chance to be goal . Statically the chance of being goal is fifty-fifty . But I think Ronaldo make a goal from a penalty-kick with more possibility than me . It is not for which Ronaldo is more fortune than me . Definitely it is for which he have more practice and exercise than me . He do a lot of exercise in football field every day , so it is not for which he is luckier than me .
53		On the other hand , many farmers and owners exploit animals beyond their limits . For instance , cows are often injected by Oxytocin , a hormone which is used to forcibly increase lactation . This in turn , causes lots of discomfort and pain to the cattle . Furthermore , thousand of animals undergo painful suffering or death as a result of scientific research of drugs and various products . Another example of this is cage farming which is against animal rights . Many other practices like , equestrian sport where horses run miles and miles and beaten up by jockeys to make them run more faster . And above all pleasure hunting of defenseless animals .
258		There are some things that I prefer to learn them without a teacher because I won ' t have to spend extra money for a teacher and my time will not be wasted either because of going to classes . In today ' s world there are many great and useful sources available like books , electronic books , the internet and TV and satellite . I can utilize them as tutorials for many things . For instance , I can learn English or other languages by a lot of helpful books and many online websites .
110		Some people argue that individuals of a country are responsible for many other things apart from paying tax . In fact , in order to develop a country , citizens must obey laws , which were imposed by the government . In this way , the crime rate is reduced and society becomes a peaceful place , so the country will develop at a rapid pace . Furthermore , being a citizen in society should protect the country ' s culture and history . For instance , people should have knowledge about their own culture and history by studying at school with full concentration or reading them from books . On the other hand , a person has to unite with other people in the community so as to develop their nation . Indeed , if people in society have a strong bond with each other , society will become a peaceful place , where people are helping and sharing to each other .
163		There is also another obvious advantage of living in a big city considering the chance of receiving better education of our offspring . Schools in big cities may receive more funds from whether the local comities or the government , which may make them more equipped with advanced teaching facilities and attract more excellent teachers . Our children thus will have a better chance of pursuing high-quality education which is very important for their future development .
160		On the contrary , fixed punishment will reduce the time taken by judges to give their judgement and it will be effective economically for the Government . Everyone should be treated equally because sometimes we see that a poor person who do not have much money for hiring a good lawyer they get imprisoned even without committing a crime and when they come back to the society they become a professional criminal . Therefore fixed punishment will reduce the space between poor and rich people and everyone will understand the importance of each other .
71		First , it is unfair to restrict those public service advertisements which are creative and inspiring . In fact , they are not in the purpose of making profits but taking a role of disseminating valued culture , good moral traits and calling for helps for the disabled and the poor .
129		Admittedly , on the other hand , there might be some people proclaiming that with a slower pace can enjoy their lives more because it is not necessary for them to notice the time control or acquire the fame of succeed . However , from my limited understanding , I just doubt the credibility of that saying . I do not think that those people with slower pace losing the piano competition can be really happy . In contrast , it is really joyful for me that I can immerse in the joy of the victory and accomplishment .
80		On the other hand , the advocators believe that zoos provide the public with good entertainment and also help to ensure the balance of the ecology . Many people , especially young children enjoy going to zoos and see their favorite animals , cute baby-born animals and the animals that are from the different corners of the world . Zoos provide educational information about the lives of different animals to the public . Also , zoos play an important role in reserving many breeds of animal and preventing them from being missing from life . This is due to the fact that , in zoos , animals are kept in enclosures which simulate their own habitats and also endangered animals are being protected from their predators or hunters . Thus zoos are needed to keep the nature balanced .
252		However , some people might argue that parents shouldn ' t put so much stress on children , since learning too many skills seems to be a burden for them . In my opinion , it depends on how you value these learning activities to be like . If parents push their 5 years old child to play piano 8 hours a day just like a professional performer , that might be too much . In a child stage , music and art are more like an open door to introduce the art world than training area to acquire specific skills . In this way , it will not be such pressure on children .
399		Meanwhile , not all celebrities are role models . It is not uncommon to see on the media that some of them are committing to crimes or misbehaving such as being addicted to drugs or alcohols , having messy sex lives . Worse still , without proper parenting , children may perceive that this is the cool life people are supposed to be living .
