ID	Label	Text
10		In addition , the policy would play a pivotal part in relieving traffic jam . It is quiet clear that traffic congestion is a serious problem in many big cities . The main reason for this issue is that there are a great number of vehicles flowing on roads . In order to tackle the problem , governments have to turn people ' attention on public vehicles to reduce cars and motorbikes . There is the possibility that improving roads and highways does not seem to reach the major cause of traffic congestion .
196		Secondly , learning by doing things is more exciting than learning by reading about things or listening to people talking about . There are a lot of things in life that should be learnt by doing them . Reading about things or listening to people talking about can rarely submit the same sensation or the same excitement to some one who wants to learn about the same thing . People who want to learn how to swim have to go to the beach or to the swimpool and laid themselves in the water to feel and know what is swimming . Nor listening to people or reading about can teach them swimming .
45		Of course , this does not mean we should leave alone those who do need assistance . They are already in reverse circumstances and it would be rather difficult for them to overcome the difficulties without external support . In this case , the government ought to set up free vocational trainings or to provide interest-free bank loans for them , so that they can have the chance to get back to work . After all , it is beneficial to the society as a whole when the jobless can make contribution again .
66		On the other hand , some people are concerned that technology may have a detrimental effect on the traditional lifestyles . They argue that people , especially youngsters , are crazier about fresh and advanced things , such as digital products , thus becoming indifferent to traditional techniques . But I believe this is not the issue because people tend to follow the trend back to the tradition in the recent years .
386		To begin with , the classmates themselves creat a competitive atmoshphere which incent the children . In high school , for instance , an individual cannot resist studying painstakingly through day and night when the others who are astoundingly ambitious and set sights on prestigious universities around the globe are doing the same . From a psychological perspective , the feeling of being subordinate to their peers exert enormous pressure on the children , which subsequently transforms into some sort of stimulants and boosts the children ' s academic performances .
11		Besides , when we practice outdoors and indoors sports , many aspects are getting clearer . For example , when a person goes jogging everyday , eventually he can understand his own body through direct observation . Alike , the school basketball team gains more knowledge on how to succeed in some particular kind of throwing the ball into hoot practicing rather than learning theoretically . Furthermore , almost all natural science discoveries were made by direct observation , which is a part of physical education .
5		Also , employers are mostly looking for people who have international and language skills . Becoming successful in this study will give the student an edge in job market . Therefore , one who has studied and lived overseas will become more eligible for the job than his / her peers .
355		Nevertheless , it is undeniable that kids are amazing learners , and the best time to hone them is in their younger years . The introduction of foreign language will be new to them ; however , their curiosity will drive them to learn and comprehend . In this way , grasping a new language will be natural to them . In addition , the positive impact of this strategy is beneficial to both learners and teachers . Teachers will not find it difficult to make students learn such new concept in their teenage years . It is certainly clear that the advantages of early introduction of foreign language outweigh its disadvantages .
131		Furthermore , investing in art could bring employment opportunities and could end in return of capital occasionally . The investment could be paid back through the values of the created works of art which as a matter of fact should be considered as national possessions .
258		A good and experienced teacher can help me learn faster and easier . Sometimes when learning a course by myself which is hard and confusing to understand and has few sources available , I get discouraged after spending a lot of time . In this situation , I ' ll look for a teacher and request for help from him or her . And then he or she will teach me the course efficiently in a short time and therefore I will learn faster and better and won ' t get discouraged and confused .
186		Second , farmland , housing and industry can satisfy the desire of human that living a better life . It is clearly understood that farming , housing and industry provide us the food we eat , place we live , clothes we wear , which are essential to live . Especially in some poor areas , survival is the most significant thing . In addition , highly developed agriculture and industry can improve our living conditions which allow us have a good quality life .
236		A professor means a researcher or an expert of a specific science subject . He or she should always keep the passion in her field so that he or she could push him / herself forward all the time . And then he or she can do better in teaching works . For instance , the most impressive professor during my studying in university is Mr . Yang who keeps in researching and reading . He is also the one who gave us inspiration and taught us the way to study more efficient by ourselves . All of my classmates gave him a rank of AAA , the excellent teacher .
267		Another way television has destroyed communication is when some people cannot even seat at the table and have dinner with the family . This is the time , when if they have children , they can share everything about school , a project and even concerns . Also , when there is a dinner with friends , some people do not have a fluid conversation because the television is again in between them . When family or friends gather together to have a good time eating and talking , this is not the reality in some cases .
31		Secondly , an increase in the number of automobiles causes terrible traffic congestion . Once we get into the traffic jam , it forces us to waste our time for a while . What is worse , traffic congestion irritates drivers and as a result , it leads to an increase of traffic accidents . Thus , the methods to reduce the number of automobiles and to control car ownership and use should be immediately planned and implemented .
300		Firstly , several vacations throughout the year will keep stress level of students low . Many educational bodies schedule its small vacations after term exams so that student ' s get relief form exam pressure . However , research done by universities proves that student ' s performance improves if they get regular breaks from their learning , preparation and examination schedule . Many colleges in foreign countries provide vacations to students after each semester that facilitate student to entertain themselves as well as prepare for their next semester . Also several holidays aid these students to not only amuse themselves but also arrange fund and materials such as books and references material for their upcoming course .
164		Secondly , employees fell that they are valuable if they are trained . In this case , the employees know that their company is investing on them for future development of their company . So obviously , they will think about develop long term career with their company . For another thing , employees will be very proud of themselves when they are provided training while others don ' t have this opportunity .
92		Furthermore , people with inadequate aesthetic knowledge or poor originality develop their own senses of fashion when treasuring the latest fashion information . Without following fashion trends , such people would have a hard time choosing and matching clothes , let alone forming their own dressing styles .
388		First of all , it seems to be true that if there is gun control somehow crime has to decrease because fewer guns available mean less crime . However , this is not as simple as it sounds .
270		First of all , great planning and organizing ability is able to cause our actions more efficient and productive . Take myself as an example , I used to be overwhelmed by the burden of preparing for the final exam , submitting my paper , and finishing my internship work at the end of each term . Yet , in this year , following the suggestion of my roommate , John , I make a to-do list to plan and organize perfectly everything I should get done in the final and hence take every tasks and trivials into control . This plan ability helps me a lot , making me climb to the top rank of the class while finishing everything else .
179		Furthermore , stress takes a toll on our health . It is known that the modern life is frequently full of hassles , frustrations , and demands . This is one of the reasons why people were overwhelmed by constant stress . Thus , some people have physical problems , such as insomnia and headaches . Melancholia , the most fatal problem , even leads some people to commit suicide . Consequently , it is necessary that we should reduce and cope with our stress in the goal of balancing our mind and body . To avoid being a pessimist , we may try to conquer our distress by sharing our worry with friends or families , doing exercise regularly , and trying to see our troubles in a different way .
366		First of all , it is seen that following celebrities blindly affects the health of adolescents . Many young people indulge themselves in drugs and start smoking at an early age . For example , in a survey carried out in a university , it was asked to students that why did they start smoking , then around forty percent of individuals answered that they wanted to look like their favorite screen actor while smoking cigarettes . This example makes it clear that imitating celebrities has a negative influence on health of young individuals .
80		First , critics of zoology argue that keeping animals in captivity is wrong because animals should be considered non-human persons and they should have the right of having freedom . This is so unfair for them to be taken out of their natural environment and to be kept in small enclosures . That is because , many zoos , especially the ones in developing countries , do not provide care and attention which their animals require . The animals are often undernourished and do not have sufficient quality and quantity of medical treatment . In addition , sometimes animals from hot countries have to survive in the cold winter of somewhere in Europe .
95		First and foremost , today entertainment is easier for people to enjoy than ever before . The fact is that such news media as televisions , radios , or newspapers are bringing many news on entertainment sector from all over the world to everybody . People can sit in front of their televisions and watch whatever they want , from musical concerts to live football match . This is a convenient way of relaxation after hard work . Obviously , the popularity of news media is beneficial to human beings .
104		First and foremost , the Internet is an adequate source of academic information , which will potentially fulfill the needs of university pupils . Nowadays , not only are lectures available online , it is also applicable to find reference e-books as well as multi-aspect documents on the cyberspace . As such , the Internet has grown to become the largest virtual library ever . Moreover , with the use of the Internet , distance and time seem to be no more a hindrance . College students can save their time browsing for necessary information through the web instead of spending hours wandering in bookstores or libraries . Last but not least , the Internet offers a more effective and practical method of studying . While virtual flowcharts and animations may simplify complicated scientific processes , Google and Wikipedia are always accessible for detailed responses to every query .
177		Furthermore , there is an advantage of traditional school - socialization - establishes relationship with classmates . We can learn a lot from programs at home ; however , our computers or televisions can ' t teach us how to get along with people . For example , students may learn how to cooperate with classmates from teamwork . Studying alone at home might deprive us of these significant and valuable opportunities .
190		Some people spot out that humanities benefit so much from zoos . First of all , zoos are fascinating places of entertainment . For this point , they all think that the very nature and wildness are all brought into zoos and spending time there help us to forget all stress as well as pressure . Another function that all zoos serve relates to education . Many students as well as people find zoos as good places for witnessing and researching the true animal world . Moreover , some zoos are also reservation sites of many animals that are about to become extinct .
60		In most education systems , a child studies continuously from the age of 5 till 16 years of age . A relaxation of one year to young minds will give them a quintessential change . A continuous study pressure for over 10 years makes the mind saturated and like a robot , to follow instructions . Personally , a break will give students some time to refresh their systems , by traveling or following their hobbies . Importantly , when students start their university studies after a break , they will feel fresh and full of energy to take the new challenge .
195		Another reason that makes the centre of research for the agriculture more important than the centre of business research is that the first one can create a lot of jobs . Obviously , showing people how to exploit a land and get good agriculture products will push people to think about working in the field of agriculture rather than working in business or other field to make money .
15		First of all , it is easy to point out many benefits users can get from email and text messaging , which answers to the question of their great popularity . Before email and mobile phone , human beings communicated by meeting directly , sending letters or later , calling from home phones . Such ways usually made people have troubles for the expensiveness , difficulties in far communication or emergency and the loss of information . However , email and cell phones have improved the obstacles above . People can send or receive electronic letters anywhere and anytime they want . Especially , thanks to the function provided by email and text messaging ( SMS ) , it is cheaper and faster to transfer a lot of information , even to many people at the same time . They are so convenient that the majority of population prefer to use them instead of some traditional ways .
191		Increasing the motivation and competence spirit are another benefit of group-studying . In a group of student , the best of those always encourages others to study harder . Besides , pupils often have a tangible competence in order that they can get the highest grade in a group . Clearly , better learning is one of noticeable result of these competences and encouragements .
79		From the point of the local community , funding arts is beneficial to the local cultural and economic development . Cultural heritage constitutes an essential part of arts . This means preserving local arts may promote the preservation of the local cultural heritage , which not only helps the local people have a sense of belonging but also contributes to the booming local tourism industry . In this view , arts serve cultural and economic purposes .
191		When pupils make a group for studying , all member of group have the same chance to help each other . They can work together for understanding the complicated aspect of a course . For example , when a group faces with complex math problem , they can share their opinions to solve it . In addition , such a remarkable effect has incorporation that all students can improve their weak points in a group .
269		However , someone may maintain that good specify knowledge is more crucial for future job . Studying harder in school , getting a good resume and absorbing lots of working knowledge , which can make these graduates more competitive than other applicants in one certain job . But imagine it , a person who is good at working knowledge but has an poorly relate to people , and a person who has a good ability of relating to people but his working knowledge is less better than the former , which person do you want to be ? I think majority of people would choose the former because it has more chance than the latter in terms of getting good jobs in the future .
385		On the one hand , I agree that a police holds a responsibility to tackle of violence in the urban or suburban areas using a gun . An obvious example of this happens in The United State , a man killed more than ten people in the cinema using a weapon , while a police shot in the foot to paralyze him . Obviously , police officers can force a criminal to surrender , because they have a weapon which will prevent an escaping criminal who poses a serious danger to the public . As a result , some military weapons need encouraging for police officers to protect the public and minimize the rate of violence .
167		First , computers through internet made our access to information easier . Through computers we can collect appropriate data very quickly , store it in the hard disc as long as we want and use it when needed . Search engines such as google , yandex with many features relevant to the characteristics of the information needed enable search of information in few minutes . Social networks such as facebook , twitter have changed traditional sources of information and decreasing the monopolization of the information by the governments . Hence , with the use of computers we spend less time in search for information , and can get it from different sources .
138		To begin with , studying at home save the pupils enormous time and considerable expense . Students who use distance-learning programs can cut down their commuting time , tuition fees , textbook fees and so forth just by an internet connection . This especially makes a significant difference for the children who live in the far-off countryside and the children whose families are living below the poverty-line .
330		Firstly , most people ' s lives are filled with tasks that they don ' t enjoy doing . In personal live , we have some responsibilities towards to other people , there is nobody who likes all of these responsibilities . For instance , housework is very difficult for me , although my husband helps me some of them , but it is my responsibility . I really don ' t like any of them , however I should do .
213		Of course , effective cooperation can make things easier and faster , but in many important cases when team-working is not possible , the ability to work alone will help . The apperant example is that there are a lot of tests that do not allow team-working . Let ' s imagine that you perform really well when you can discuss the problems with other people , but you have no experience of working alone , standardized tests such as SAT , TOEFL may be your nightmares . Testing is a very important aspect of life , and still the majority of tests do not allow you to work in team . Therefore , if you want to get brilliant achievements such as going to college , acing your school ' s final tests , you should consider learning to work on your own .
380		Another point that should be taken into account is countries that import oil will be more dependent on the exporters , both politically and financially . Suppose that the those countries cut down on its oil support , other nations will have to pay more as well as release beneficial policies for them . America , for example , has recently drawn its intervention in Russian crisis only due to the influx of oil .
189		A student has to do lots of studies in today ' s competitive world to prove himself . He has to spend his most of time in school to get a good grades . If the student get involved himself in job in rest of the time , then it would cause an extra burden on them . Furthermore , jobs has various responsibilities like attendance , sometimes extra work and so on . This would result in stress , tension and tiredness . They won ' t be able to get proper time for relaxation , sleep . Thus , would affect their mental and physical health .
323		Thirdly , I totally believe parents love their sons or daughters unconditionally . Therefore , even when we grow older , get married and then have our own families with spouses and children , parents always keep watching us and help us to realize which is right and which is wrong in life . For instance , my older brother has got married and lived independently for two years but when he faces difficulties in his work or his life , he comes back to meet our parents and ask for advice .
62		Unfortunately , some male chauvinists think that women are incapable in particular fields , like maths , mechanical engineering , defense etc . This kind of gender biased approach is detrimental for the development of the society . Time and again , women have proved their mettle in every field . Women like Margaret Thatcher , Indira Gandhi , Mari Curie etc . , are symbols of women ' s intelligence and skills .
293		Firstly , team members may have different views and they need to reach a union opinion efficiently . Obviously , discussion face to face in a meeting is much better than by emails . An experiment conducted by the Beijing University asked two groups of people to discuss the budget of an activity . The first group was asked to discuss in person , while the second group was asked to discuss by email . The result shows that the 1st group used 30 minutes to reach the agreement on the budget , while it takes 30 hours for the later one . The similar experiment done by other scientist show the same result that people can reach an agreement quickly if they could talk to each other .
89		Finally , human need some crucial things to continue their life , and most of them are industrial such as medicine . Therefore , some lands should be assigned to industry . Todays life has some difficulty which become comfortable with the help of industry .
340		Another issue is that in the ever-accelerated updating of science and technology , technology provides opportunities for people to establish the social network . In the past , people might have had pen friends in other countries , but now , thanks to the social networking websites , people can easily to find someone who has similar interests . Also , they can connect with friends who have been out of touch for a long time by using the Internet . In this way , technology is beneficial to humanity develops positive relationships .
253		First of all , by explaining how the subject contributes to daily life , students will have vivid impression on that subject thus become more interested and active in acquiring the knowledge on that subject . Take chemistry for example , merely memorizing the names of the substances and the structural formulas seems to be very boring , while representing where and how those chemical reactions really happen near students will raise their curiosity and lead them to digest those theories learned from the class . While I was in senior high school , my chemical teacher once showed us how the detergent dissolves oil by an experiment and later on taught us how to describe this process with formal structural formulas . This type of learning method is more fun and eventually the results are good . I connected the visual images of that experiment with the formula and I barely forget , even though now I ' m not studying chemistry anymore .
88		Second of all , experience shows while people doing a job constantly , they become more experienced in that subject , so in the final effort they become successful with the high percentile . For example , scientists experiment a substance for a long time , after they gain lots of experience and knowledge about that subject they decide to make it final .
116		In addition , sculptures and paintings in the museums and art galleries generally reflect the culture and civilization of every generation . Therefore , culture and history of a country can be reserved and assured by art . Young people are also able to get more knowledge about their country ' s history and culture by observing various work crafts .
177		Second , studying at home is very different from traditional learning . Unlike traditional classes , distance education courses don ' t take place in a classroom , where you are surrounded by your teachers and classmates . Students may find that it is hard to study without being kept under supervision . If you are the type that gets easily distracted , a distance-learning program may not be for you .
273		But by living in big cities one sacrifices quiet and peaceful life with breathing fresh air and loses much time in traffic and anyway for transportation , because distances in big cities often are too far to pass quickly . Every technology has it Ûª s good and bad effects but I prefer having the technologies with their disadvantages to living like 16 century without any of modern facilities of technology . In addition to what mentioned , medical technologies is completely better in big cities and in my view this profit overcomes all the bad influences of technologies on human kind .
28		These days , not only many businesses , but also governments have to rely on advertising . For example , tourism makes up one-third of the Czech Republic ' s economy . In order to promote the country ' s attractions , the Czech government has to advertise and sell its services to foreign consumers . Only well planned and well targeted advertising will bring more foreign tourists to the country .
280		First of all , when students finished their high schools , they are confused about subjects that they are going to choose to study in universities . This is because they interested in many subjects and they want to try them all . For example , pupil who want to study science are also like to learn music . Therefore , requiring students to study in many subjects is good for them .
156		Finally , beside all above mentioned items , the study of youngsters shall always been controlled . For example , a child watches a frightening movie . On the other hand , he has to study for the exam . In this condition , because he is thinking about the movie or whatever has happened in it , it is obvious that he wouldn Ûª t be able to concentrate on his study perfectly . Hence , the study of a youngster would affected terribly .
348		To start with , all people who are able to work should pay tax to the government , as it is the most important source of government ' s revenue , which is mainly used to serve all citizens . For example , a large proportion of the tax is spent on national defence and in maintaining social stability , so that every one can work and live in a peaceful environment . The tax is also used to pay the salaries of workers working in public service sectors , such as teachers and police officers . Although these workers do not produce profit directly , what they do is for the well-being of the whole society .
176		Secondary , visiting a well-known museum also can broaden our horizon . Those outstanding and diverse range of objects , with classic and magnificent art , is guaranteed to inspire us ! In my city , National Palace Museum is celebrated for collection of ancient Chinese artifacts . To my astonishment , Jadeite cabbage is the most famous artistic work , which is made of jade , is vividly shown .
226		"Secondly , people ' s success in the past is as significant as those mistakes . If the predecessors ' mistakes are the indirect way that leads us to the goals , others ' accomplishment can be served as the direct way . By looking into the ways other people use to achieve their targets , we have the chance to make those mine , put them into practice and , of course , be successful like them . For instance , Edison ' s statement "" Genius is 1 percent inspiration and 99 percent perspiration "" is still helpful for everyone today , and probably in the future . "
26		First of all , to make their food easier to prepare and taste delicious , almost every producer adds a wide range of artificial ingredients in to the food that is now purchased by most people . Some ingredients being added have caused dire consequences . For instance , there are usually some articles in newspapers and magazines which report the relationship between certain chemical components in some food and diseases . Thus , easy-to-cook foods sometimes could be dangerous for human ' s health .
85		Looking from another perspective , the use of CCTV cameras does cause controversy . Those opposing the CCTV systems feel that their privacies are invaded with the constant monitoring of the cameras . However , one must realize that safety is of paramount importance compared to privacy and prevention is always better than suffering from the consequences . Ergo , opponents of this system should try to comprehend the situation and take actions to prevent themselves from being victims of crime .
158		There are different reasons which persuade that people should not restore old buildings . As a result of the rapid urbanization process , in which rural people must go to urban centers to look for job opportunities , the question of the preservation of old buildings has become more pressing . Because of that need , governments can construct more accommodation instead of preserving old buildings . Besides that , the preservation is very expensive because all components of old buildings have historical values .
248		Some may argue that as time is different , the condition of job market is completely different . Therefore , choosing a job similar to one ' s parents ' is not always a correct decision . I agree with this opinion to some extent , but when it comes to the trend , no one can predict it correctly . The condition of job market changes enormously fast like a flash , so that there is no way to predict any job can be popular for 30 years or more .
325		Admittedly , the ability to adapt oneself to the new environment has been proven to be part of job . This ability is helpful in communicating with other workmates , cooperating with other workers needs this ability , too . But working alone is a longer-term job than communicating , that is , the ability of adapting oneself to a new environment may be necessary for a fresh worker , but the excellent knowledge of this job will be benefit till one leave .
180		By participating in an organization , it is a positive way for people to obtain some experiences on a particular purpose . A solid group can be a suited environment , which provides people to improve themselves or broaden their horizons . For example , as a student majoring in mass media , I have taken part in mass media student group for a year . When being in the department of art , I have not only learned how to do a project , but also known some famous artists during the term . Above all , it is advantage which increase an opportunity on my resume for the sake of getting a better job .
276		Thirdly , many culture , people have many ways to entertain themselves . And dancing is one of that ways . Both people who see and dance also have a good time . For example , many event , such as christmas , last christmas I went to mall to buy gifts , and I was entertained by group of people in santa custom dancing in christmas song . I felt that people around me happy and group of santas also happy to see people happy .
278		First , besides the good body shape , sports have very vital effects on human ' s healthfulness . In my viewpoint , our body and moral health depend to physical activities directly . As a case in point , last month I had very difficult exam that I forced to study for one week back to back . After that exam , I felt depressed and exhausted . Therefore , I decided to go to gym to recuperate and it responded very well ! As a result , sports are necessary for students to acquire their energy and health .
347		In addition , products usually look more gorgeous and with good quality in advertisement , people are more likely to buy goods impulsively without a second thought . A good advertisement can convince people to believe that it is what they want , even though it is not the real needs of the society . And there are always people purchase particular products swayed by advertising which makes it a trend to follow for other people who is unnecessarily need it .
365		First of all , public transport is a key factor to minimize the number of vehicles on the street . Buses and trains have been phased in the streets for quite a long time and have proven themselves the best candidates among all options . Apparently , a bus can carry no less than 30 people , while a train can carry as much as nine or even ten times of that number . Not to mention the fact that highway train is operated underground , which leaves the street above with buses and non-fuel-based vehicles . Together , they will lessen the crowded image in most cities nowadays .
208		For the primary concern , it can provide students a sense of direction in academy . Basic economic class can help the students touch the surface of this field , let them to know what this subject mainly discuss . That will help the students cultivate their own interest and a sense of career orientation . Finally , students may study harder for their economic dreams .
142		On the other hand , some people maintain that the increase in life expectancy puts a high pressure on the economic system because more pension have to spend for Medicare instead of investing in other sectors of the economic system . Although it is real in some aspects , I believe that the capital that spend on taking care the elderly is contributed by these people during their working time , so they are worth to have good care . They have given their effort to the society so that young people , the governments have a responsibility to improve the Medicare system .
178		In the first place , the establishment of a large shopping center will provide the residents a more convenient place to go shopping . Here is a positive example : Queens Center Mall , a shopping mall located in Queens borough of New York City , provides a wide vairtey of stores , products and services , from clothing to electronics and restaurants , that consumers can choose . It is widely thought that it is one of the most productive malls in New York . I found that I could find virtually every brand or store , including Macy ' s and JCPenney , when I visited there . As far as I am concerned , a large shopping mall provides a location for residents to pursue during their leisure time .
172		Second , from an economic point of view , people often argue that an apartment is more expensive . This is only partially true , you could rent the extra rooms in the apartment to other people and rent would be a lot cheaper . Transportation is another issue , you have to go to and return from the university everyday . You could choose to use public transportation , a cheaper option , or to have a car . The car is an expensive option , but also offers freedom of schedule and destination .
216		First and foremost , we all know that upgrading public transportation will surely aggravate the pollution and accidents . The buses , cars and trains regularly emit a noxious gas which causes lots of fatal diseases such as lung cancer and pneumonia . Moreover , the sound emanates from the engines can worsen our hearing . Most importantly , there are many accidents happening on the roads . For example , in my country , buses are attributed to the cause of skyrocketing of accidents . Each year , Vietnam has approximately twelve thousand people die of accidents which is equivalent to the death toll of the tsunami in Japan .
52		Some people claim that the prevalent of English brings a great number of benefits for people . First of all , it promotes the communication and interaction between different countries more conveniently and clearly . In the ancient time , the different languages and geography set barriers for people to exchange their goods and ideas . Fortunately , the innovation of plane and train solved the geographical barriers . If we can popularize the use of English , the language hinder will disappear as well . In addition , English is a beautiful language , which is more systematical and extensive than many other languages . Learning English can foster people ' s sentiment and nourish their literature and art .
58		Unfortunately , the meaning of competiton has been modified in a wrong direction . An individual must compete with oneself only , instead of trying to beat others . Competition has helped the development of science and technology . Competition helps in improvement and evolution . For example , every other day , new cars are developed by companies which are more efficient than others . This kind of competition gives customers more options .
61		In the modern world , computers are used everywhere . Right from flying planes to sending a small document , computers are needed . They are used in space programs , wars , hospitals , schools and so on . Computers have made human life more easy , convenient and lightning fast . For example , in earlier days , if one had to send a message to someone in other country , it used to take months . But today , it can be sent in few minutes by typing a email and few clicks . Computers provide speed , increase efficiency , accuracy , precision , help to increase productivity and other countless benefits are provided by it .
135		International aid is critical because people from other countries may be facing much more serious problems . Many people , for example in some African countries , are living below the basic standards . They lack food , water or clothes which keep them warm , not to mention the education needs . What is worse , people who live in countries that are confronted with wars or natural disasters are facing even more severe issues such as security , homelessness or the pain of losing best friends or family members . It is clear that those people are in desperate need of international support .
282		Third , meditation also one of the ways to reduce the stress . when I have many things to think about , and this make me stress , I will do meditation . Meditation is easy way to relax because it is not require any equipment , and it take few minutes . A way to do meditation is that I just sit down , close my eyes , and count my breath . These could relieve me from stress .
83		Last but not least , while generating energy from any source be it hydro power or oil there always is some wastage and so is the case with nuclear power . Safely getting rid of nuclear waste is a daunting task and there has not been any permanent solution of it . This waste is many times more lethal to our environment than any of the other hazardous material .
122		Firstly , I think that the new high school will bring a lots of opportunities for student concerned in education . Their old high school is pretty old and need in new educational materials , repairing of the place for sport activities . Also the laboratory of physics and chemistry was in bad condition , so the students can ' t study well during the classes . They will study with new breath and great enthusiasm in new school .
25		However , it is inevitable that there will be more factories built with the development of our society . Therefore , how to improve the disadvantages of building a factory would be more important than whether to build it . In fact most problems can be avoidable if the factories put in real and great effort to manage their waste well .
210		The second reason why governments should allocate more budget on prevention from illness and providing health education is the welfare of the society . In my opinion , there is nothing more important than health in a human ' s life and the happiness and welfare come with health . Therefore , a government ' s role should be providing means that lead its citizens to learn how to prevent from potential illness that can cause misery in people ' s lives . For example , the marketing campaign of Ministry of Health in Turkey which aimed smoking problem among the youth increased the well-being of those who quit smoking and adapted a better lifestyle after the campaign .
66		In terms of time and space , technology makes it more efficient and effective to promote the traditional skills and ways of life . In the past , only when people went to the local place could they experience the specific traditional lifestyles . This means individuals who were engaged in work and therefore could not spare time to travel or restricted by traffic conditions had to miss the chance to appreciate the traditional skills . However , with the access to the Internet , one of the greatest innovations in modern society , humankind can acquire the traditional techniques displayed online anytime , anywhere .
181		Undoubtedly , the university will have to hire professors , employees and etc . Thus , a number vacant positions need to be filled . Also there will be more opportunities to work in the community . Moreover , when people have jobs , they will have money to spend on goods and services . This can also help stimulate the local economy .
198		First , the using of public transportation reduces the amount of resources using on transportation . Cars depend on gasoline , which is a non-renewable resource . Therefore , the more cars we use means that the faster gasoline in this world is used up . In the contrary , if the public transportation is efficiently used , the amount of gasoline consuming per person will be much lower . And this definitely helps to reserve our invaluable natural resource , gasoline .
78		However , I believe the booming economy can be closely linked to the preservation of the environment . With people raising their awareness of the green economy , the products free of pollutants are increasingly prevalent among clients , which means eco-friendly businesses can make a favorable impression on customers today , triggering sales . For example , electronic bicycles powered by clean energy resources have been well received among people in recent years .
143		The first and foremost reason lies in an inevitable fact that to be successful , we all try to reduce the risk we might encounter . The lower the factors making us fail we have , the higher probability to success we own . Consider a circumstance in which one person is rich because he knows a lot of knowledge of investment . He can focus on certain companies which he thinks is worth it to invest , and then just waits for the not so high but constant income . He does not have to invest some dangerous companies to get higher profit which might lead him to bankrupt in a short time . Therefore , we can commence to agree that successful people do not have to try new things or take risks .
134		On the other hand , it is no doubt that the importance of social skills have been recognized by increasing number of employers . It is because people nowadays are required to work as a team in their jobs frequently . Interpersonal skill plays an essential role in helping colleagues to cooperate with each other , especially when conflicts arise . Better social skills allow them to resolve disagreements in a much more harmony way . Besides , organization have been transformed to customers oriented . Excellent social skills can help employees maintain strong relationship with their clients which thus lead to a better customer satisfaction .
305		To begin with , going to classes are sometimes waste of the time . For instance , some lecturers in our university read the same text in the reference books for that particular course module . Further , they didn ' t explain the contents in order to understand by the students . It was waste of the time . Because the university students have grown up , they have enough ability to read and understand the text book . Moreover , with the modern technology , students can collect more information from different sources . For example , from the Internet , students can read many articles and e-books and can watch video tutorials which provide the information more apparently . However , some lecturers deliver lectures very informative and interesting way . When the students attend that lectures , they can obviously feel that it was very useful and they did not waste their time .
215		Also , doing something for a long time can be boring , having hobbies and doing sports can refresh our mind . For example , at school , students have breaks every class so that they can relax for a few minutes and prepare for the next class . Humans are not robots ; we can ' t keep working for twenty-four hours . Doing sports or hobbies for a short time can recharge our batteries .
395		Firstly , by paying taxes for public school , affluent people effectively contribute to narrowing down the gap between rich and poor . It is true that many poor families are not able to afford tuition fees for their kids to attend a course . With the the tax amount for which they pay , the rich may help a vast number of students from families with poverty background to continue their studies , and earn a better quality of life .
106		Firstly , it is well known and clinically proven that smoking is extremely hazardous to the smoker and others who have been exposed to the fume over a period of time . Recent death statistic released by the Malaysian Ministry of Health shows that the top killer was lung related diseases caused by smoking . A large proportion of death involved second hand smoker particularly young children and pregnant women who were vulnerable to these lethal diseases . Therefore , the number of fatality can be significantly reduced if a total ban on public smoking is implemented .
258		There are some things that I prefer to learn them without a teacher because I won ' t have to spend extra money for a teacher and my time will not be wasted either because of going to classes . In today ' s world there are many great and useful sources available like books , electronic books , the internet and TV and satellite . I can utilize them as tutorials for many things . For instance , I can learn English or other languages by a lot of helpful books and many online websites .
243		Everyone agrees that e-mail has been a great way of communication . You can talk to others from thousands mile . For instance , if you are in Vietnam and another person is in the US - half of the Earth , no matter how far it is , you can keep contact . We will never have to worry if our mails will be sent to the right address . If the address is wrong , then you will know right away . Moreover , e-mail doesn ' t take too much time : just a click .
163		There is also another obvious advantage of living in a big city considering the chance of receiving better education of our offspring . Schools in big cities may receive more funds from whether the local comities or the government , which may make them more equipped with advanced teaching facilities and attract more excellent teachers . Our children thus will have a better chance of pursuing high-quality education which is very important for their future development .
129		Admittedly , on the other hand , there might be some people proclaiming that with a slower pace can enjoy their lives more because it is not necessary for them to notice the time control or acquire the fame of succeed . However , from my limited understanding , I just doubt the credibility of that saying . I do not think that those people with slower pace losing the piano competition can be really happy . In contrast , it is really joyful for me that I can immerse in the joy of the victory and accomplishment .
207		To begin with , the major cause that leads to urban migration of young adults is that cities often offer more well-paid jobs and study chances compared to rural areas . Obviously , many large companies and universities often locate in cities which are hailed as promising lands to develop their career . Therefore they move to big cities to pursue academic career and find jobs in order to have a higher standard of living . For example , if a gradate stays in the city after leaving his college and seeks a job with good salary instead of returning his village to do farm work , he could perhaps buy a house or his own car after a short time .
80		On the other hand , the advocators believe that zoos provide the public with good entertainment and also help to ensure the balance of the ecology . Many people , especially young children enjoy going to zoos and see their favorite animals , cute baby-born animals and the animals that are from the different corners of the world . Zoos provide educational information about the lives of different animals to the public . Also , zoos play an important role in reserving many breeds of animal and preventing them from being missing from life . This is due to the fact that , in zoos , animals are kept in enclosures which simulate their own habitats and also endangered animals are being protected from their predators or hunters . Thus zoos are needed to keep the nature balanced .
